Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
North America,US,Delaware,2020-10-01,0.5222470957406811,0.890911461307437,-153.31384230101116,5.188654138841931,0.041021390158809685,0.01761067800926648,0.32719611050225866,0.001,0.14837046588569777,0.6757701596395643,18.98123288738395,83.12052605643632,2.0
North America,US,Florida,2020-10-01,0.6272580955007021,1.3585001489870925,-20.465158930006982,6.351522192414767,0.13616815625857143,0.016724494314775958,0.2234154321595345,0.34385838016608616,0.15235819212053894,0.40518410451599723,88.2417894616862,99.29241409237706,1.9720214711719921
North America,US,Georgia,2020-10-01,0.3767222016813615,1.3722718717493694,-6.304707759959182,1.647789753776467,0.038002386735971165,0.1586103747729792,4.118184219947962,2.6367017792984924,0.0024619478716214247,0.37890296330284295,99.77266105221597,51.31701711839209,0.200205664801975
North America,US,Hawaii,2020-10-01,0.7239306577694697,0.2543244407687972,-69.71045663976929,7.9126449314350324,0.49999866975304436,0.029156586380929626,0.4748440826495154,4.2869391047691225,0.0011324380143412592,1.7177160124556505,53.17288290673067,40.01273735042802,0.2516108042736044
North America,US,Idaho,2020-10-01,0.5386429562284348,0.1614844057904681,-26.723837291668247,6.900467467760727,0.056938996646104155,0.014508572518683342,0.1292280199275664,3.007052502460057,0.9300991839842325,3.2878073905769725,25.52369432384145,81.0730687004791,0.20826223458997214
North America,US,Illinois,2020-10-01,0.3587606507040645,0.15014831334792894,37.20912811090511,15.0,0.04378167722409383,0.013772507417706695,-0.2,0.3342343574588331,0.09039747567014092,2.9205005448973753,70.85260902190112,96.31607160867601,1.5602413813542624
North America,US,Indiana,2020-10-01,0.8607695489092763,1.1321647698065047,-79.83110299697378,10.820035458100856,0.02,0.03858923552870314,0.3658805478551945,3.202315917797471,0.529378275343797,0.47222800660494196,33.85367336149369,67.94470709435473,0.36487935557694595
North America,US,Iowa,2020-10-01,0.9189940126061751,0.20324933691928818,89.30029806582412,1.0,0.03630264046292793,0.013868230069190152,-0.2,0.2948575721132744,0.5321495883824634,5.0,-157.09659965037724,75.5574477062861,0.46097282470983
North America,US,Kansas,2020-10-01,1.2223555718221595,0.4201862264237248,41.71044238924516,1.0013190821568028,0.02,0.01928797395825779,-0.11391854474687728,0.14648072586960165,0.017091985034050128,1.1607107519012336,99.56178206445965,33.68267916191054,2.0
North America,US,Kentucky,2020-10-01,1.2042305707678707,0.22584108514869228,20.85745640852387,13.13367988142926,0.02,0.088520560522386,2.1517045688399428,0.7738130239913433,0.21346007800371353,2.0738565103587425,46.988252986448536,89.63514138890851,0.20007447348516863
North America,US,Louisiana,2020-10-01,2.513531082341059,1.5,-54.38218734418357,1.0,0.021334892619417473,0.25,2.526901582394726,0.007005237048888331,0.03929117600412444,0.9659086905411525,-135.2859269337004,100.0,0.41405700796203754
North America,US,Maine,2020-10-01,2.0467010037554725,1.4987533314502897,15.211140808690704,1.4639984331154754,0.02,0.2420696734255033,2.0517913590422925,0.013205080641489241,0.004071980723728419,0.17955769956284073,75.57821125728887,16.339477559856974,0.2
North America,US,Maryland,2020-10-01,0.47832011444161077,0.14916494671867828,-2.9317533348758635,5.252110144314837,0.11489625746195214,0.011631946474647718,-0.19926407205222302,1.8042487826041083,0.6340645472715775,3.564943510858332,31.38009171762045,64.2873296851931,0.25877683883426866
North America,US,Massachusetts,2020-10-01,0.6507236972091262,0.28859637959071516,-6.16696140578676,1.811863068750191,0.02,0.04422997309810599,0.30517602535381216,0.12040727716053086,0.6546446800266364,1.7436119971387694,44.749786215490666,99.99994749926665,0.7225379791314445
North America,US,Michigan,2020-10-01,0.9363740124295904,0.1923591276438683,-47.19343612513774,3.7803128984555308,0.046560606074193885,0.015683497771147494,-0.19719371565593838,2.1627788371747205,1.0258007730487984,3.280499053387917,0.4640764182533091,59.190036751274384,0.2319727812281852
North America,US,Minnesota,2020-10-01,0.677152958619023,0.14378773444370677,45.41759390261992,3.0753172471217307,0.031289117477858876,0.022546086283640496,0.301852543409896,0.5590679824019275,0.016075691978827553,3.261343239261831,-8.789787960047253,79.08394725970471,0.7190428924212822
North America,US,Mississippi,2020-10-01,0.6021167624531973,0.68307119307831,-149.62590749589924,10.815403862026882,0.11031848522565907,0.018190105733661383,0.023322374095020585,4.542518839113619,0.5141459000156823,0.8702516310274498,56.772945124492544,48.70976878758615,0.27871902950787
North America,US,Missouri,2020-10-01,1.391533426905172,0.28515965899953455,42.547563450365566,1.9911297125131826,0.031134160143656293,0.017703887513476756,0.04863918330049816,0.0017998482518075713,0.2837159566644341,1.4478646720137394,84.80255432882358,36.88305214116248,2.0
North America,US,Montana,2020-10-01,3.2629420719229105,0.4439514587296819,-146.07458723432967,1.0,0.02010371154182919,0.1681247643815482,4.403910646083252,0.0426920672824273,1.5220966090187225,2.6917333290503467,-186.83492388194554,100.0,0.2
North America,US,Nebraska,2020-10-01,1.6379979098043993,0.42276391093275684,-44.17241149982817,6.379721628293744,0.07059169486131156,0.01,-0.0878161408433448,1.5018153880499372,0.0020902980688204567,1.5349670590687303,0.7969481536668789,65.51965012423057,0.4211458681725816
North America,US,Nevada,2020-10-01,0.7444161913666287,0.25818549750137015,-164.32326286355365,6.110559409791015,0.06456941028807016,0.0103616527798572,-0.19971938730647662,4.015773048344278,0.7279589195818714,2.2235822709566175,37.92416031190885,60.727952166971455,0.2
North America,US,Ohio,2020-10-01,1.6608156931056393,1.4997773622317794,-83.49413714808622,4.244289853067453,0.028992013025145837,0.04218330917246435,0.8439809860921885,0.001861684183084105,0.08314534011364819,1.042953785481373,-151.1642255042433,100.0,0.8880863059586717
North America,US,Oklahoma,2020-10-01,5.014903771058884,1.5,17.64142414408426,1.0,0.02,0.16393737864621843,3.6861456319204216,0.0013944417088870907,0.0015682089407882105,2.0250617400708277,86.64253711051222,1.0157540399713774,0.28637590084663994
North America,US,Oregon,2020-10-01,1.1898328896210166,0.2509629165598036,-44.74236596313372,2.8523141306910693,0.2287584345563841,0.01,-0.13850026476687582,0.5827353328831877,0.10613143427068226,2.8165805335504226,-27.66711780103513,82.04354685072997,0.38380637097277526
North America,US,Pennsylvania,2020-10-01,0.6239448826835686,0.30285738078027974,-56.344288712080925,9.042717524872822,0.07917858487093696,0.01552946615847691,-0.2,0.0014105424636906337,0.44618509341801743,1.969347900109758,24.286668389524735,59.28815294676172,1.0025517109695432
North America,US,Tennessee,2020-10-01,0.6730971056651534,1.3066167153825095,-9.089931735562043,1.0019566654339014,0.05748065187307636,0.022846408157779337,0.2625880814188386,0.0017354932579022471,0.43255999751638285,0.3492927579886383,65.73265507762639,20.517936264528874,0.6924677948533374
North America,US,Texas,2020-10-01,0.7956949464814488,1.4940553175257805,-7.421032422353199,1.0004972908560308,0.02,0.03911487930878413,0.42427370319837693,0.2051124235549608,0.06620419367911409,0.2283964808965873,83.19382846076783,25.070991394618808,0.6782067053285818
North America,US,Utah,2020-10-01,3.856882037970457,1.5,-69.93236713775673,1.0,0.024461818760566637,0.049998441164149234,2.608920418745161,0.001101586721337832,0.34303574066290854,0.7547296570052227,-134.96845416239057,100.0,0.2
North America,US,Vermont,2020-10-01,1.5704549039258509,0.8944372803656554,24.745358422260182,2.66507405956054,0.025476064653821965,0.02347500325145177,-0.19966184647939028,0.04386270188793088,0.007446262778923462,0.31001179802001877,66.88633372471203,85.42653322258917,0.2005293637527606
North America,US,Virginia,2020-10-01,0.5754559398816317,0.1372649185969784,-69.73594580887499,6.871059548166677,0.24895611206919677,0.010709273799456664,0.0850789542498514,4.610799850127992,0.6153131043473581,3.741677993937957,57.34427194699361,58.702567400523584,0.2422885703260661
North America,US,Washington,2020-10-01,2.182507429759182,1.2249667363019336,-90.61531738791302,1.0018011269369644,0.02,0.015391555691411166,-0.0022801788675781975,1.309980462767748,0.23058857268160554,0.2917180921245976,40.747496295684016,53.231088952822496,0.6997104951637813
North America,US,Wisconsin,2020-10-01,4.7749722209871654,1.5,3.5961791019743337,1.0,0.02,0.1750112086577922,4.5509763978177356,0.2630100356769603,0.012241896343315328,2.410722949783624,85.36512060937488,0.5307259802260859,0.22176624606019
North America,US,Wyoming,2020-10-01,2.1414714811927698,1.5,2.5909102084553277,1.0,0.02,0.017162628860038897,0.010830523853722617,0.001,0.02701349296838213,0.39414794646780843,105.91963847761593,19.4710879050482,2.0
