Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
North America,US,Mississippi,2020-10-01,0.6012138012520967,0.9333718761815731,-40.74294051808547,13.250267744517169,0.07685506422857913,0.019595545047049124,0.03629874971046095,0.0310454049061963,1.6404048938238482,0.6278434570635821,54.72700635834579,56.83468092653896,0.588266318667071
North America,US,Missouri,2020-10-01,1.1657010205356613,0.19219907247721357,-59.53908015036029,6.02739381434517,0.06275751143013651,0.011265766084158744,-0.19746719153377107,0.00138837217379791,0.42772256074295445,2.6964090979496076,23.45159916211128,81.8278076587735,2.0
North America,US,Montana,2020-10-01,1.0149882813053739,1.4966891188088456,-25.9902777264802,1.0075749631225888,0.02124361033646938,0.0757863310504286,1.9436252334065887,1.5452650928062304,1.9933766490061933,0.13430512922213797,61.070248986752915,45.01230374203008,0.2054275938931595
North America,US,Nebraska,2020-10-01,1.4082679910189428,0.46431987397082863,-56.19503241864029,4.049721598115654,0.07160513975826839,0.01,-0.08798953175100198,0.6170086740462417,1.6052975288268825,1.4051199672577632,-3.0498187593781694,68.63369182189986,0.210176993367735
North America,US,Nevada,2020-10-01,0.676331209571847,0.7781881227536669,-131.56800293118383,2.5751226102325275,0.06628419563417236,0.010304317939018783,-0.199963018829368,3.6911538200634357,0.5458609048935684,0.716199209309912,38.49819145229589,58.017045691372275,0.21803301978262948
North America,US,Ohio,2020-10-01,0.6922728100859141,0.1411591424344346,9.912960925443763,4.285021351878655,0.037662513497648285,0.018926285481836485,0.30967869033352596,1.6280043678641718,0.5103982100966475,4.045124296127171,11.688199688289842,77.45009131302513,0.21961559565554317
North America,US,Oklahoma,2020-10-01,0.857320527814364,0.10686879645658888,40.25400794186639,1.3154089813623293,0.0733957081609317,0.010000322023387982,0.10618950886605652,3.7524318146927627,0.0017196829345405044,4.855532693373162,91.67066989413921,75.16187624245964,0.2022566225693754
North America,US,Oregon,2020-10-01,1.15985396113747,1.0357862398727253,-11.569452137808812,2.369226784497622,0.3850536070653807,0.01,-0.13673582795250902,1.9420814547012966,0.47771175660156895,0.3985088057970427,44.085345018925345,32.043238702917215,0.2555741006957236
North America,US,Pennsylvania,2020-10-01,1.6863112656366686,0.20617989370131132,41.34215725537399,2.9407612357763457,0.02,0.1573205407040369,0.969956950379067,0.29489903624085845,0.09760988799184186,2.15151003568793,26.853814826331345,91.25011538447887,0.2614579474703244
North America,US,Tennessee,2020-10-01,5.361396328551278,1.316702292768828,-128.4986095508018,8.133325979280317,0.02,0.10290548376188786,1.16893867099852,0.002903306496742307,0.0027822829203987217,1.6555062826258484,-174.8778137931323,100.0,1.3255583044407446
North America,US,Texas,2020-10-01,0.5017778711533666,0.11606574045139524,25.840157917705195,3.8406092685395805,0.3485000531278677,0.01264144882904184,0.0361793858249656,1.4915636933072187,0.505768082866858,4.423822761458501,80.20359893730439,80.97143988639827,0.2523672537278052
North America,US,Utah,2020-10-01,0.9713863830312033,0.3420213979145552,-1.4749695629342223,6.425552636328026,0.02621451578896233,0.01,0.36407406159754796,1.3806358097361944,1.2869621485520235,1.5134249719014803,55.72487036134429,100.0,0.259090303406735
North America,US,Vermont,2020-10-01,2.416884121504555,0.36647449921437186,7.005820524913533,5.783756191892327,0.021208371412444485,0.02590871182691237,-0.2,2.374131115162966,0.3422806173448135,1.660222166705622,-23.94245796196661,93.75032134333301,0.2
North America,US,Virginia,2020-10-01,0.34908161873748,1.4489275582493435,-60.991138463631955,13.218722930997341,0.14261841604661316,0.010658902632866845,0.07017231444056496,0.7329085293550085,0.08546472111973048,0.3451720220299356,56.75582129344833,68.45115520062426,1.2401337285542577
North America,US,Washington,2020-10-01,1.941155676119001,0.3202749677352384,-24.01376340995062,2.5798336321789956,0.02,0.01817230321037177,0.08559389247219235,2.3718413587811518,0.7508354457593055,1.4298924509068107,34.5063354292858,59.91675484885967,0.30392895433391987
North America,US,Wisconsin,2020-10-01,1.0379634555689956,0.11265365318922822,-26.136163148388366,14.549989852452871,0.05403889808385864,0.01000164968856319,-0.054687318651770955,1.0068574142707858,0.23966250943591805,4.756795988766741,8.03078593227031,96.2606484072125,0.7587751060191115
North America,US,Wyoming,2020-10-01,2.336634929535692,0.7308792871140478,0.3288795448386819,3.7708353634568033,0.02,0.020286700972175917,0.11301293564993449,3.934191454967885,0.00630951173605531,0.600649674397476,22.08786200048958,65.51511972143848,0.20160985088542668
