Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Iowa,2021-04-20,414542,964,107,10371,7941,7
North America,US,Iowa,2021-04-21,414543,914,103,10371,7951,6
North America,US,Iowa,2021-04-22,414543,868,98,10371,7960,6
North America,US,Iowa,2021-04-23,414544,824,94,10371,7969,6
North America,US,Iowa,2021-04-24,414544,783,90,10371,7977,5
North America,US,Iowa,2021-04-25,414544,744,86,10371,7986,5
North America,US,Iowa,2021-04-26,414544,707,82,10371,7994,5
North America,US,Iowa,2021-04-27,414545,672,79,10371,8002,5
North America,US,Iowa,2021-04-28,414545,639,75,10371,8009,4
North America,US,Iowa,2021-04-29,414545,608,72,10371,8017,4
North America,US,Iowa,2021-04-30,414545,579,69,10371,8024,4
North America,US,Iowa,2021-05-01,414545,551,66,10371,8031,4
North America,US,Iowa,2021-05-02,414545,525,63,10371,8038,4
North America,US,Iowa,2021-05-03,414545,500,60,10371,8045,3
North America,US,Iowa,2021-05-04,414545,477,58,10371,8051,3
North America,US,Iowa,2021-05-05,414546,454,55,10371,8057,3
North America,US,Iowa,2021-05-06,414546,433,53,10371,8063,3
North America,US,Iowa,2021-05-07,414546,413,51,10371,8069,3
North America,US,Iowa,2021-05-08,414546,395,48,10371,8075,3
North America,US,Iowa,2021-05-09,414546,377,46,10371,8081,3
North America,US,Iowa,2021-05-10,414546,360,44,10371,8086,2
North America,US,Iowa,2021-05-11,414546,344,42,10371,8091,2
North America,US,Iowa,2021-05-12,414546,329,41,10371,8097,2
North America,US,Iowa,2021-05-13,414546,314,39,10371,8102,2
North America,US,Iowa,2021-05-14,414546,300,37,10371,8106,2
North America,US,Iowa,2021-05-15,414546,287,36,10371,8111,2
North America,US,Iowa,2021-05-16,414546,275,34,10371,8116,2
North America,US,Iowa,2021-05-17,414546,263,33,10371,8120,2
North America,US,Iowa,2021-05-18,414546,252,31,10371,8124,2
North America,US,Iowa,2021-05-19,414546,242,30,10371,8129,2
North America,US,Iowa,2021-05-20,414546,231,29,10371,8133,2
North America,US,Iowa,2021-05-21,414546,222,27,10371,8137,2
North America,US,Iowa,2021-05-22,414546,213,26,10371,8140,1
North America,US,Iowa,2021-05-23,414546,204,25,10371,8144,1
North America,US,Iowa,2021-05-24,414546,196,24,10371,8148,1
North America,US,Iowa,2021-05-25,414546,188,23,10371,8151,1
North America,US,Iowa,2021-05-26,414546,180,22,10371,8155,1
North America,US,Iowa,2021-05-27,414546,173,21,10371,8158,1
North America,US,Iowa,2021-05-28,414546,166,20,10371,8161,1
North America,US,Iowa,2021-05-29,414546,160,19,10371,8165,1
North America,US,Iowa,2021-05-30,414546,154,18,10371,8168,1
North America,US,Iowa,2021-05-31,414546,148,18,10371,8171,1
North America,US,Iowa,2021-06-01,414546,142,17,10371,8173,1
North America,US,Iowa,2021-06-02,414546,137,16,10371,8176,1
North America,US,Iowa,2021-06-03,414546,132,16,10371,8179,1
North America,US,Iowa,2021-06-04,414546,127,15,10371,8182,1
North America,US,Iowa,2021-06-05,414546,122,14,10371,8184,1
North America,US,Iowa,2021-06-06,414546,117,14,10371,8187,1
North America,US,Iowa,2021-06-07,414546,113,13,10371,8189,1
North America,US,Iowa,2021-06-08,414546,109,13,10371,8191,1
North America,US,Iowa,2021-06-09,414546,105,12,10371,8194,1
North America,US,Iowa,2021-06-10,414546,101,12,10371,8196,1
North America,US,Iowa,2021-06-11,414546,97,11,10371,8198,1
North America,US,Iowa,2021-06-12,414546,94,11,10371,8200,1
North America,US,Iowa,2021-06-13,414546,91,10,10371,8202,1
North America,US,Iowa,2021-06-14,414546,87,10,10371,8204,1
North America,US,Iowa,2021-06-15,414546,84,9,10371,8206,1
North America,US,Iowa,2021-06-16,414546,81,9,10371,8208,1
North America,US,Iowa,2021-06-17,414546,79,9,10371,8210,1
North America,US,Iowa,2021-06-18,414546,76,8,10371,8212,1
North America,US,Iowa,2021-06-19,414546,73,8,10371,8213,1
North America,US,Iowa,2021-06-20,414546,71,8,10371,8215,0
North America,US,Iowa,2021-06-21,414546,68,7,10371,8217,0
North America,US,Iowa,2021-06-22,414546,66,7,10371,8218,0
North America,US,Iowa,2021-06-23,414546,64,7,10371,8220,0
North America,US,Iowa,2021-06-24,414546,62,6,10371,8221,0
North America,US,Iowa,2021-06-25,414546,60,6,10371,8223,0
North America,US,Iowa,2021-06-26,414546,58,6,10371,8224,0
North America,US,Iowa,2021-06-27,414546,56,6,10371,8225,0
North America,US,Iowa,2021-06-28,414546,54,5,10371,8227,0
North America,US,Iowa,2021-06-29,414546,52,5,10371,8228,0
North America,US,Iowa,2021-06-30,414546,50,5,10371,8229,0
North America,US,Iowa,2021-07-01,414546,49,5,10371,8231,0
North America,US,Iowa,2021-07-02,414546,47,5,10371,8232,0
North America,US,Iowa,2021-07-03,414546,46,4,10371,8233,0
North America,US,Iowa,2021-07-04,414546,44,4,10371,8234,0
North America,US,Iowa,2021-07-05,414546,43,4,10371,8235,0
North America,US,Iowa,2021-07-06,414546,41,4,10371,8236,0
North America,US,Iowa,2021-07-07,414546,40,4,10371,8237,0
North America,US,Iowa,2021-07-08,414546,39,4,10371,8238,0
North America,US,Iowa,2021-07-09,414546,37,3,10371,8239,0
North America,US,Iowa,2021-07-10,414546,36,3,10371,8240,0
North America,US,Iowa,2021-07-11,414546,35,3,10371,8241,0
North America,US,Iowa,2021-07-12,414546,34,3,10371,8242,0
North America,US,Iowa,2021-07-13,414546,33,3,10371,8243,0
North America,US,Iowa,2021-07-14,414546,32,3,10371,8243,0
North America,US,Iowa,2021-07-15,414546,31,3,10371,8244,0
North America,US,Iowa,2021-07-16,414546,30,3,10371,8245,0
North America,US,Iowa,2021-07-17,414546,29,2,10371,8246,0
North America,US,Iowa,2021-07-18,414546,28,2,10371,8247,0
North America,US,Iowa,2021-07-19,414546,27,2,10371,8247,0
North America,US,Iowa,2021-07-20,414546,26,2,10371,8248,0
North America,US,Iowa,2021-07-21,414546,26,2,10371,8249,0
North America,US,Iowa,2021-07-22,414546,25,2,10371,8249,0
North America,US,Iowa,2021-07-23,414546,24,2,10371,8250,0
North America,US,Iowa,2021-07-24,414546,23,2,10371,8251,0
North America,US,Iowa,2021-07-25,414546,23,2,10371,8251,0
North America,US,Iowa,2021-07-26,414546,22,2,10371,8252,0
North America,US,Iowa,2021-07-27,414546,21,2,10371,8252,0
North America,US,Iowa,2021-07-28,414546,21,2,10371,8253,0
North America,US,Iowa,2021-07-29,414546,20,2,10371,8253,0
North America,US,Iowa,2021-07-30,414546,19,1,10371,8254,0
North America,US,Iowa,2021-07-31,414546,19,1,10371,8255,0
North America,US,Iowa,2021-08-01,414546,18,1,10371,8255,0
North America,US,Iowa,2021-08-02,414546,18,1,10371,8256,0
North America,US,Iowa,2021-08-03,414546,17,1,10371,8256,0
North America,US,Iowa,2021-08-04,414546,17,1,10371,8256,0
North America,US,Iowa,2021-08-05,414546,16,1,10371,8257,0
North America,US,Iowa,2021-08-06,414546,16,1,10371,8257,0
North America,US,Iowa,2021-08-07,414546,15,1,10371,8258,0
North America,US,Iowa,2021-08-08,414546,15,1,10371,8258,0
North America,US,Iowa,2021-08-09,414546,14,1,10371,8259,0
North America,US,Iowa,2021-08-10,414546,14,1,10371,8259,0
North America,US,Iowa,2021-08-11,414546,13,1,10371,8259,0
North America,US,Iowa,2021-08-12,414546,13,1,10371,8260,0
North America,US,Iowa,2021-08-13,414546,13,1,10371,8260,0
North America,US,Iowa,2021-08-14,414546,12,1,10371,8260,0
North America,US,Iowa,2021-08-15,414546,12,1,10371,8261,0
North America,US,Iowa,2021-08-16,414546,12,1,10371,8261,0
North America,US,Iowa,2021-08-17,414546,11,1,10371,8261,0
North America,US,Iowa,2021-08-18,414546,11,1,10371,8262,0
North America,US,Iowa,2021-08-19,414546,11,1,10371,8262,0
North America,US,Iowa,2021-08-20,414546,10,1,10371,8262,0
North America,US,Iowa,2021-08-21,414546,10,1,10371,8262,0
North America,US,Iowa,2021-08-22,414546,10,1,10371,8263,0
North America,US,Iowa,2021-08-23,414546,9,1,10371,8263,0
North America,US,Iowa,2021-08-24,414546,9,1,10371,8263,0
North America,US,Iowa,2021-08-25,414546,9,1,10371,8264,0
North America,US,Iowa,2021-08-26,414546,9,1,10371,8264,0
North America,US,Iowa,2021-08-27,414546,8,0,10371,8264,0
North America,US,Iowa,2021-08-28,414546,8,0,10371,8264,0
North America,US,Iowa,2021-08-29,414546,8,0,10371,8264,0
North America,US,Iowa,2021-08-30,414546,8,0,10371,8265,0
North America,US,Iowa,2021-08-31,414546,7,0,10371,8265,0
North America,US,Iowa,2021-09-01,414546,7,0,10371,8265,0
North America,US,Iowa,2021-09-02,414546,7,0,10371,8265,0
North America,US,Iowa,2021-09-03,414546,7,0,10371,8265,0
North America,US,Iowa,2021-09-04,414546,7,0,10371,8266,0
North America,US,Iowa,2021-09-05,414546,6,0,10371,8266,0
North America,US,Iowa,2021-09-06,414546,6,0,10371,8266,0
North America,US,Iowa,2021-09-07,414546,6,0,10371,8266,0
North America,US,Iowa,2021-09-08,414546,6,0,10371,8266,0
North America,US,Iowa,2021-09-09,414546,6,0,10371,8266,0
North America,US,Iowa,2021-09-10,414546,6,0,10371,8267,0
North America,US,Iowa,2021-09-11,414546,5,0,10371,8267,0
North America,US,Iowa,2021-09-12,414546,5,0,10371,8267,0
North America,US,Iowa,2021-09-13,414546,5,0,10371,8267,0
North America,US,Iowa,2021-09-14,414546,5,0,10371,8267,0
North America,US,Iowa,2021-09-15,414546,5,0,10371,8267,0
North America,US,Iowa,2021-09-16,414546,5,0,10371,8267,0
North America,US,Iowa,2021-09-17,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-18,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-19,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-20,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-21,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-22,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-23,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-24,414546,4,0,10371,8268,0
North America,US,Iowa,2021-09-25,414546,4,0,10371,8269,0
North America,US,Iowa,2021-09-26,414546,3,0,10371,8269,0
North America,US,Iowa,2021-09-27,414546,3,0,10371,8269,0
North America,US,Iowa,2021-09-28,414546,3,0,10371,8269,0
North America,US,Iowa,2021-09-29,414546,3,0,10371,8269,0
North America,US,Iowa,2021-09-30,414546,3,0,10371,8269,0
North America,US,Iowa,2021-10-01,414546,3,0,10371,8269,0
North America,US,Iowa,2021-10-02,414546,3,0,10371,8269,0
North America,US,Iowa,2021-10-03,414546,3,0,10371,8269,0
North America,US,Iowa,2021-10-04,414546,3,0,10371,8269,0
North America,US,Iowa,2021-10-05,414546,3,0,10371,8269,0
North America,US,Iowa,2021-10-06,414546,3,0,10371,8269,0
North America,US,Iowa,2021-10-07,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-08,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-09,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-10,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-11,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-12,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-13,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-14,414546,2,0,10371,8270,0
North America,US,Iowa,2021-10-15,414546,2,0,10371,8270,0
North America,US,Kansas,2020-10-01,62368,19807,594,594,678,149
North America,US,Kansas,2020-10-02,62815,18944,581,608,685,142
North America,US,Kansas,2020-10-03,63365,18238,571,624,693,137
North America,US,Kansas,2020-10-04,63985,17646,564,643,700,132
North America,US,Kansas,2020-10-05,64659,17146,558,663,708,128
North America,US,Kansas,2020-10-06,65372,16717,554,684,715,125
North America,US,Kansas,2020-10-07,66120,16351,551,707,723,122
North America,US,Kansas,2020-10-08,66900,16040,550,730,731,120
North America,US,Kansas,2020-10-09,67708,15779,549,754,739,118
North America,US,Kansas,2020-10-10,68545,15562,549,780,747,116
North America,US,Kansas,2020-10-11,69412,15389,550,806,756,115
North America,US,Kansas,2020-10-12,70308,15257,552,832,764,114
North America,US,Kansas,2020-10-13,71233,15162,554,860,773,113
North America,US,Kansas,2020-10-14,72188,15103,558,889,782,112
North America,US,Kansas,2020-10-15,73174,15078,562,918,791,112
North America,US,Kansas,2020-10-16,74192,15086,566,949,800,112
North America,US,Kansas,2020-10-17,75242,15127,572,980,810,113
North America,US,Kansas,2020-10-18,76326,15197,578,1013,820,113
North America,US,Kansas,2020-10-19,77443,15295,585,1046,830,114
North America,US,Kansas,2020-10-20,78594,15420,593,1081,840,115
North America,US,Kansas,2020-10-21,79782,15572,602,1117,850,116
North America,US,Kansas,2020-10-22,81006,15751,611,1153,861,117
North America,US,Kansas,2020-10-23,82267,15955,621,1191,872,119
North America,US,Kansas,2020-10-24,83566,16183,631,1230,884,120
North America,US,Kansas,2020-10-25,84904,16434,642,1270,895,122
North America,US,Kansas,2020-10-26,86280,16705,654,1312,907,124
North America,US,Kansas,2020-10-27,87693,16995,666,1354,920,126
North America,US,Kansas,2020-10-28,89143,17302,679,1397,932,129
North America,US,Kansas,2020-10-29,90634,17628,693,1442,945,131
North America,US,Kansas,2020-10-30,92167,17975,707,1488,959,134
North America,US,Kansas,2020-10-31,93745,18344,722,1536,972,136
North America,US,Kansas,2020-11-01,95368,18733,737,1584,987,139
North America,US,Kansas,2020-11-02,97036,19141,753,1634,1001,142
North America,US,Kansas,2020-11-03,98747,19566,770,1686,1016,145
North America,US,Kansas,2020-11-04,100500,20005,787,1738,1031,149
North America,US,Kansas,2020-11-05,102291,20453,805,1792,1047,152
North America,US,Kansas,2020-11-06,104116,20904,823,1847,1064,155
North America,US,Kansas,2020-11-07,105978,21361,841,1903,1080,159
North America,US,Kansas,2020-11-08,107884,21831,859,1960,1097,162
North America,US,Kansas,2020-11-09,109835,22315,879,2018,1115,166
North America,US,Kansas,2020-11-10,111831,22812,898,2078,1133,169
North America,US,Kansas,2020-11-11,113868,23317,918,2139,1152,173
North America,US,Kansas,2020-11-12,115938,23822,938,2201,1171,177
North America,US,Kansas,2020-11-13,118046,24331,958,2265,1191,181
North America,US,Kansas,2020-11-14,120192,24844,979,2329,1211,185
North America,US,Kansas,2020-11-15,122376,25361,999,2394,1232,188
North America,US,Kansas,2020-11-16,124596,25881,1020,2461,1253,192
North America,US,Kansas,2020-11-17,126850,26400,1041,2529,1275,196
North America,US,Kansas,2020-11-18,129135,26916,1062,2597,1297,200
North America,US,Kansas,2020-11-19,131450,27428,1083,2667,1320,204
North America,US,Kansas,2020-11-20,133796,27937,1103,2737,1344,207
North America,US,Kansas,2020-11-21,136169,28441,1124,2808,1368,211
North America,US,Kansas,2020-11-22,138570,28939,1145,2880,1393,215
North America,US,Kansas,2020-11-23,140994,29429,1165,2953,1418,219
North America,US,Kansas,2020-11-24,143441,29910,1185,3026,1444,222
North America,US,Kansas,2020-11-25,145907,30378,1205,3100,1470,226
North America,US,Kansas,2020-11-26,148390,30833,1224,3175,1497,229
North America,US,Kansas,2020-11-27,150888,31275,1243,3250,1525,232
North America,US,Kansas,2020-11-28,153401,31702,1262,3325,1553,235
North America,US,Kansas,2020-11-29,155924,32112,1280,3401,1582,238
North America,US,Kansas,2020-11-30,158455,32506,1298,3477,1612,241
North America,US,Kansas,2020-12-01,160993,32880,1315,3553,1642,244
North America,US,Kansas,2020-12-02,163535,33235,1331,3629,1672,247
North America,US,Kansas,2020-12-03,166078,33569,1347,3706,1703,249
North America,US,Kansas,2020-12-04,168619,33881,1361,3782,1735,251
North America,US,Kansas,2020-12-05,171157,34171,1376,3858,1767,254
North America,US,Kansas,2020-12-06,173688,34436,1389,3934,1800,256
North America,US,Kansas,2020-12-07,176211,34676,1401,4010,1833,257
North America,US,Kansas,2020-12-08,178723,34891,1413,4085,1867,259
North America,US,Kansas,2020-12-09,181222,35078,1424,4160,1901,260
North America,US,Kansas,2020-12-10,183705,35238,1434,4234,1936,261
North America,US,Kansas,2020-12-11,186170,35370,1442,4308,1971,262
North America,US,Kansas,2020-12-12,188615,35474,1450,4382,2007,263
North America,US,Kansas,2020-12-13,191036,35551,1457,4454,2043,264
North America,US,Kansas,2020-12-14,193431,35599,1463,4526,2079,264
North America,US,Kansas,2020-12-15,195800,35620,1468,4597,2116,264
North America,US,Kansas,2020-12-16,198138,35613,1471,4667,2154,264
North America,US,Kansas,2020-12-17,200445,35578,1474,4737,2191,264
North America,US,Kansas,2020-12-18,202720,35515,1476,4805,2229,263
North America,US,Kansas,2020-12-19,204959,35425,1476,4872,2268,262
North America,US,Kansas,2020-12-20,207162,35307,1476,4938,2306,262
North America,US,Kansas,2020-12-21,209328,35163,1474,5003,2345,260
North America,US,Kansas,2020-12-22,211456,34993,1471,5067,2384,259
North America,US,Kansas,2020-12-23,213544,34796,1468,5129,2424,258
North America,US,Kansas,2020-12-24,215591,34574,1463,5191,2464,256
North America,US,Kansas,2020-12-25,217597,34328,1457,5251,2503,254
North America,US,Kansas,2020-12-26,219561,34056,1451,5310,2544,252
North America,US,Kansas,2020-12-27,221482,33762,1443,5368,2584,250
North America,US,Kansas,2020-12-28,223361,33444,1435,5424,2624,247
North America,US,Kansas,2020-12-29,225197,33105,1425,5479,2665,245
North America,US,Kansas,2020-12-30,226988,32746,1415,5533,2705,242
North America,US,Kansas,2020-12-31,228731,32364,1404,5585,2746,239
North America,US,Kansas,2021-01-01,230425,31960,1391,5636,2786,236
North America,US,Kansas,2021-01-02,232070,31534,1378,5685,2827,233
North America,US,Kansas,2021-01-03,233667,31091,1364,5733,2868,230
North America,US,Kansas,2021-01-04,235221,30635,1350,5780,2908,226
North America,US,Kansas,2021-01-05,236732,30168,1335,5825,2949,223
North America,US,Kansas,2021-01-06,238197,29688,1319,5869,2989,219
North America,US,Kansas,2021-01-07,239615,29194,1303,5912,3030,216
North America,US,Kansas,2021-01-08,240986,28687,1286,5953,3070,212
North America,US,Kansas,2021-01-09,242311,28169,1268,5993,3111,208
North America,US,Kansas,2021-01-10,243591,27641,1250,6031,3151,204
North America,US,Kansas,2021-01-11,244828,27106,1231,6068,3191,200
North America,US,Kansas,2021-01-12,246023,26566,1212,6104,3230,196
North America,US,Kansas,2021-01-13,247175,26019,1193,6138,3270,192
North America,US,Kansas,2021-01-14,248284,25467,1173,6172,3309,188
North America,US,Kansas,2021-01-15,249351,24911,1153,6204,3348,184
North America,US,Kansas,2021-01-16,250378,24351,1132,6235,3387,180
North America,US,Kansas,2021-01-17,251364,23788,1111,6264,3426,175
North America,US,Kansas,2021-01-18,252312,23225,1090,6293,3464,171
North America,US,Kansas,2021-01-19,253221,22661,1069,6320,3502,167
North America,US,Kansas,2021-01-20,254093,22099,1048,6346,3540,163
North America,US,Kansas,2021-01-21,254929,21537,1027,6371,3578,159
North America,US,Kansas,2021-01-22,255728,20976,1005,6395,3615,154
North America,US,Kansas,2021-01-23,256494,20420,984,6418,3652,150
North America,US,Kansas,2021-01-24,257227,19867,962,6440,3688,146
North America,US,Kansas,2021-01-25,257927,19320,941,6461,3724,142
North America,US,Kansas,2021-01-26,258597,18778,919,6481,3760,138
North America,US,Kansas,2021-01-27,259236,18241,898,6500,3795,134
North America,US,Kansas,2021-01-28,259844,17709,876,6519,3830,130
North America,US,Kansas,2021-01-29,260422,17182,855,6536,3865,126
North America,US,Kansas,2021-01-30,260971,16661,834,6552,3899,122
North America,US,Kansas,2021-01-31,261495,16149,813,6568,3933,119
North America,US,Kansas,2021-02-01,261994,15646,792,6583,3966,115
North America,US,Kansas,2021-02-02,262470,15152,771,6597,4000,111
North America,US,Kansas,2021-02-03,262922,14668,751,6611,4032,108
North America,US,Kansas,2021-02-04,263350,14192,731,6624,4064,104
North America,US,Kansas,2021-02-05,263753,13722,711,6636,4096,101
North America,US,Kansas,2021-02-06,264135,13261,691,6647,4128,97
North America,US,Kansas,2021-02-07,264497,12810,672,6658,4158,94
North America,US,Kansas,2021-02-08,264840,12370,653,6668,4189,91
North America,US,Kansas,2021-02-09,265166,11942,634,6678,4219,87
North America,US,Kansas,2021-02-10,265475,11524,616,6687,4249,84
North America,US,Kansas,2021-02-11,265766,11116,597,6696,4278,81
North America,US,Kansas,2021-02-12,266039,10716,580,6704,4307,78
North America,US,Kansas,2021-02-13,266296,10326,562,6712,4335,75
North America,US,Kansas,2021-02-14,266537,9945,545,6719,4363,73
North America,US,Kansas,2021-02-15,266766,9576,528,6726,4391,70
North America,US,Kansas,2021-02-16,266981,9219,511,6733,4418,67
North America,US,Kansas,2021-02-17,267185,8872,495,6739,4444,65
North America,US,Kansas,2021-02-18,267376,8536,480,6744,4471,62
North America,US,Kansas,2021-02-19,267555,8207,464,6750,4497,60
North America,US,Kansas,2021-02-20,267721,7889,449,6755,4522,58
North America,US,Kansas,2021-02-21,267878,7580,434,6760,4547,55
North America,US,Kansas,2021-02-22,268025,7282,420,6764,4572,53
North America,US,Kansas,2021-02-23,268163,6993,406,6768,4596,51
North America,US,Kansas,2021-02-24,268293,6715,392,6772,4619,49
North America,US,Kansas,2021-02-25,268414,6446,379,6776,4643,47
North America,US,Kansas,2021-02-26,268526,6185,366,6779,4666,45
North America,US,Kansas,2021-02-27,268631,5933,354,6782,4688,43
North America,US,Kansas,2021-02-28,268729,5691,341,6785,4711,41
North America,US,Kansas,2021-03-01,268821,5457,329,6788,4732,40
North America,US,Kansas,2021-03-02,268907,5232,318,6790,4754,38
North America,US,Kansas,2021-03-03,268987,5015,307,6793,4775,36
North America,US,Kansas,2021-03-04,269061,4806,296,6795,4796,35
North America,US,Kansas,2021-03-05,269130,4605,285,6797,4816,33
North America,US,Kansas,2021-03-06,269193,4411,275,6799,4836,32
North America,US,Kansas,2021-03-07,269253,4225,265,6801,4855,31
North America,US,Kansas,2021-03-08,269308,4046,255,6802,4874,29
North America,US,Kansas,2021-03-09,269360,3875,246,6804,4893,28
North America,US,Kansas,2021-03-10,269407,3711,237,6805,4912,27
North America,US,Kansas,2021-03-11,269452,3553,228,6807,4930,26
North America,US,Kansas,2021-03-12,269492,3401,220,6808,4948,25
North America,US,Kansas,2021-03-13,269530,3255,212,6809,4965,24
North America,US,Kansas,2021-03-14,269564,3116,204,6810,4983,23
North America,US,Kansas,2021-03-15,269597,2982,196,6811,4999,22
North America,US,Kansas,2021-03-16,269627,2855,189,6812,5016,21
North America,US,Kansas,2021-03-17,269654,2732,182,6813,5032,20
North America,US,Kansas,2021-03-18,269680,2615,175,6814,5048,19
North America,US,Kansas,2021-03-19,269703,2503,168,6814,5064,18
North America,US,Kansas,2021-03-20,269724,2396,162,6815,5079,17
North America,US,Kansas,2021-03-21,269744,2293,156,6816,5094,17
North America,US,Kansas,2021-03-22,269762,2195,150,6816,5109,16
North America,US,Kansas,2021-03-23,269779,2102,144,6817,5123,15
North America,US,Kansas,2021-03-24,269794,2012,139,6817,5137,14
North America,US,Kansas,2021-03-25,269809,1927,133,6817,5151,14
North America,US,Kansas,2021-03-26,269822,1845,128,6818,5165,13
North America,US,Kansas,2021-03-27,269833,1768,123,6818,5178,13
North America,US,Kansas,2021-03-28,269844,1693,119,6819,5192,12
North America,US,Kansas,2021-03-29,269854,1622,114,6819,5204,12
North America,US,Kansas,2021-03-30,269863,1555,110,6819,5217,11
North America,US,Kansas,2021-03-31,269872,1490,105,6819,5229,11
North America,US,Kansas,2021-04-01,269879,1428,101,6820,5242,10
North America,US,Kansas,2021-04-02,269886,1370,97,6820,5253,10
North America,US,Kansas,2021-04-03,269893,1314,94,6820,5265,9
North America,US,Kansas,2021-04-04,269898,1260,90,6820,5277,9
North America,US,Kansas,2021-04-05,269904,1209,87,6820,5288,9
North America,US,Kansas,2021-04-06,269909,1161,83,6820,5299,8
North America,US,Kansas,2021-04-07,269913,1114,80,6821,5309,8
North America,US,Kansas,2021-04-08,269917,1070,77,6821,5320,8
North America,US,Kansas,2021-04-09,269921,1028,74,6821,5330,7
North America,US,Kansas,2021-04-10,269924,988,71,6821,5341,7
North America,US,Kansas,2021-04-11,269927,949,68,6821,5351,7
North America,US,Kansas,2021-04-12,269930,913,66,6821,5360,7
North America,US,Kansas,2021-04-13,269932,878,63,6821,5370,6
North America,US,Kansas,2021-04-14,269934,845,61,6821,5379,6
North America,US,Kansas,2021-04-15,269936,813,58,6821,5388,6
North America,US,Kansas,2021-04-16,269938,783,56,6821,5397,6
North America,US,Kansas,2021-04-17,269940,754,54,6821,5406,5
North America,US,Kansas,2021-04-18,269941,727,52,6821,5415,5
North America,US,Kansas,2021-04-19,269943,700,50,6821,5423,5
North America,US,Kansas,2021-04-20,269944,675,48,6822,5432,5
North America,US,Kansas,2021-04-21,269945,651,46,6822,5440,5
North America,US,Kansas,2021-04-22,269946,629,45,6822,5448,5
North America,US,Kansas,2021-04-23,269947,607,43,6822,5456,4
North America,US,Kansas,2021-04-24,269948,586,41,6822,5464,4
North America,US,Kansas,2021-04-25,269949,566,40,6822,5471,4
North America,US,Kansas,2021-04-26,269949,547,38,6822,5478,4
North America,US,Kansas,2021-04-27,269950,529,37,6822,5486,4
North America,US,Kansas,2021-04-28,269950,511,35,6822,5493,4
North America,US,Kansas,2021-04-29,269951,495,34,6822,5500,4
North America,US,Kansas,2021-04-30,269951,479,33,6822,5507,3
North America,US,Kansas,2021-05-01,269952,464,32,6822,5513,3
North America,US,Kansas,2021-05-02,269952,449,30,6822,5520,3
North America,US,Kansas,2021-05-03,269952,435,29,6822,5526,3
North America,US,Kansas,2021-05-04,269953,421,28,6822,5533,3
North America,US,Kansas,2021-05-05,269953,409,27,6822,5539,3
North America,US,Kansas,2021-05-06,269953,396,26,6822,5545,3
North America,US,Kansas,2021-05-07,269953,384,25,6822,5551,3
North America,US,Kansas,2021-05-08,269954,373,24,6822,5557,3
North America,US,Kansas,2021-05-09,269954,362,23,6822,5562,3
North America,US,Kansas,2021-05-10,269954,352,23,6822,5568,3
North America,US,Kansas,2021-05-11,269954,342,22,6822,5573,2
North America,US,Kansas,2021-05-12,269954,332,21,6822,5579,2
North America,US,Kansas,2021-05-13,269954,323,20,6822,5584,2
North America,US,Kansas,2021-05-14,269954,314,20,6822,5589,2
North America,US,Kansas,2021-05-15,269954,305,19,6822,5594,2
North America,US,Kansas,2021-05-16,269954,297,18,6822,5599,2
North America,US,Kansas,2021-05-17,269955,289,18,6822,5604,2
North America,US,Kansas,2021-05-18,269955,281,17,6822,5609,2
North America,US,Kansas,2021-05-19,269955,274,16,6822,5613,2
North America,US,Kansas,2021-05-20,269955,266,16,6822,5618,2
North America,US,Kansas,2021-05-21,269955,260,15,6822,5622,2
North America,US,Kansas,2021-05-22,269955,253,15,6822,5627,2
North America,US,Kansas,2021-05-23,269955,246,14,6822,5631,2
North America,US,Kansas,2021-05-24,269955,240,14,6822,5635,2
North America,US,Kansas,2021-05-25,269955,234,13,6822,5639,2
North America,US,Kansas,2021-05-26,269955,228,13,6822,5644,2
North America,US,Kansas,2021-05-27,269955,223,12,6822,5648,2
North America,US,Kansas,2021-05-28,269955,217,12,6822,5651,2
North America,US,Kansas,2021-05-29,269955,212,12,6822,5655,2
North America,US,Kansas,2021-05-30,269955,207,11,6822,5659,2
North America,US,Kansas,2021-05-31,269955,202,11,6822,5663,1
North America,US,Kansas,2021-06-01,269955,197,11,6822,5666,1
North America,US,Kansas,2021-06-02,269955,192,10,6822,5670,1
North America,US,Kansas,2021-06-03,269955,188,10,6822,5673,1
North America,US,Kansas,2021-06-04,269955,183,10,6822,5677,1
North America,US,Kansas,2021-06-05,269955,179,9,6822,5680,1
North America,US,Kansas,2021-06-06,269955,175,9,6822,5683,1
North America,US,Kansas,2021-06-07,269955,171,9,6822,5686,1
