Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Illinois,2021-01-18,1022697,65758,3365,23178,20103,482
North America,US,Illinois,2021-01-19,1024961,63668,3279,23246,20200,467
North America,US,Illinois,2021-01-20,1027108,61601,3194,23311,20295,452
North America,US,Illinois,2021-01-21,1029134,59550,3110,23371,20387,436
North America,US,Illinois,2021-01-22,1031057,57533,3026,23429,20478,421
North America,US,Illinois,2021-01-23,1032890,55559,2943,23484,20566,407
North America,US,Illinois,2021-01-24,1034636,53634,2861,23537,20652,393
North America,US,Illinois,2021-01-25,1036299,51754,2781,23586,20735,379
North America,US,Illinois,2021-01-26,1037876,49916,2702,23634,20817,365
North America,US,Illinois,2021-01-27,1039365,48111,2623,23678,20896,352
North America,US,Illinois,2021-01-28,1040769,46341,2546,23721,20973,339
North America,US,Illinois,2021-01-29,1042098,44615,2470,23760,21047,326
North America,US,Illinois,2021-01-30,1043359,42935,2395,23798,21120,313
North America,US,Illinois,2021-01-31,1044553,41302,2322,23834,21191,301
North America,US,Illinois,2021-02-01,1045684,39715,2251,23868,21259,290
North America,US,Illinois,2021-02-02,1046750,38169,2180,23900,21326,278
North America,US,Illinois,2021-02-03,1047751,36660,2111,23930,21390,267
North America,US,Illinois,2021-02-04,1048693,35192,2044,23958,21453,256
North America,US,Illinois,2021-02-05,1049582,33769,1977,23985,21513,246
North America,US,Illinois,2021-02-06,1050421,32391,1913,24010,21572,236
North America,US,Illinois,2021-02-07,1051213,31058,1850,24034,21629,226
North America,US,Illinois,2021-02-08,1051959,29767,1788,24056,21684,216
North America,US,Illinois,2021-02-09,1052658,28516,1728,24077,21738,207
North America,US,Illinois,2021-02-10,1053312,27302,1669,24097,21789,198
North America,US,Illinois,2021-02-11,1053924,26126,1612,24115,21839,190
North America,US,Illinois,2021-02-12,1054498,24990,1556,24132,21888,181
North America,US,Illinois,2021-02-13,1055039,23896,1501,24149,21934,173
North America,US,Illinois,2021-02-14,1055547,22843,1448,24164,21979,165
North America,US,Illinois,2021-02-15,1056024,21828,1397,24178,22023,158
North America,US,Illinois,2021-02-16,1056470,20849,1347,24192,22065,151
North America,US,Illinois,2021-02-17,1056884,19903,1298,24204,22106,144
North America,US,Illinois,2021-02-18,1057269,18990,1251,24216,22145,137
North America,US,Illinois,2021-02-19,1057629,18112,1205,24226,22183,131
North America,US,Illinois,2021-02-20,1057966,17269,1161,24236,22219,125
North America,US,Illinois,2021-02-21,1058282,16461,1118,24246,22254,119
North America,US,Illinois,2021-02-22,1058577,15686,1076,24255,22288,113
North America,US,Illinois,2021-02-23,1058852,14942,1035,24263,22321,108
North America,US,Illinois,2021-02-24,1059106,14225,996,24271,22353,102
North America,US,Illinois,2021-02-25,1059341,13537,958,24278,22383,97
North America,US,Illinois,2021-02-26,1059560,12877,921,24284,22412,92
North America,US,Illinois,2021-02-27,1059764,12246,885,24290,22440,88
North America,US,Illinois,2021-02-28,1059954,11643,851,24296,22467,83
North America,US,Illinois,2021-03-01,1060131,11066,818,24301,22493,79
North America,US,Illinois,2021-03-02,1060295,10514,786,24306,22519,75
North America,US,Illinois,2021-03-03,1060446,9985,755,24311,22543,71
North America,US,Illinois,2021-03-04,1060585,9479,725,24315,22566,68
North America,US,Illinois,2021-03-05,1060714,8996,696,24319,22588,64
North America,US,Illinois,2021-03-06,1060834,8535,668,24323,22610,61
North America,US,Illinois,2021-03-07,1060946,8096,641,24326,22630,58
North America,US,Illinois,2021-03-08,1061048,7678,615,24329,22650,55
North America,US,Illinois,2021-03-09,1061143,7278,590,24332,22669,52
North America,US,Illinois,2021-03-10,1061230,6897,566,24334,22687,49
North America,US,Illinois,2021-03-11,1061310,6534,543,24337,22705,46
North America,US,Illinois,2021-03-12,1061384,6188,521,24339,22722,44
North America,US,Illinois,2021-03-13,1061453,5859,499,24341,22738,41
North America,US,Illinois,2021-03-14,1061516,5546,478,24343,22753,39
North America,US,Illinois,2021-03-15,1061574,5249,458,24345,22768,37
North America,US,Illinois,2021-03-16,1061627,4966,439,24346,22783,35
North America,US,Illinois,2021-03-17,1061676,4697,421,24348,22796,33
North America,US,Illinois,2021-03-18,1061720,4442,403,24349,22809,31
North America,US,Illinois,2021-03-19,1061761,4199,386,24350,22822,29
North America,US,Illinois,2021-03-20,1061799,3969,370,24351,22834,28
North America,US,Illinois,2021-03-21,1061834,3750,354,24353,22846,26
North America,US,Illinois,2021-03-22,1061866,3543,339,24353,22857,25
North America,US,Illinois,2021-03-23,1061895,3347,325,24354,22868,23
North America,US,Illinois,2021-03-24,1061921,3161,311,24355,22878,22
North America,US,Illinois,2021-03-25,1061946,2984,298,24356,22888,21
North America,US,Illinois,2021-03-26,1061968,2817,285,24357,22897,20
North America,US,Illinois,2021-03-27,1061988,2658,272,24357,22906,18
North America,US,Illinois,2021-03-28,1062006,2509,261,24358,22915,17
North America,US,Illinois,2021-03-29,1062023,2367,249,24358,22923,16
North America,US,Illinois,2021-03-30,1062039,2233,239,24359,22931,15
North America,US,Illinois,2021-03-31,1062053,2106,228,24359,22938,15
North America,US,Illinois,2021-04-01,1062066,1986,218,24359,22946,14
North America,US,Illinois,2021-04-02,1062077,1872,209,24360,22952,13
North America,US,Illinois,2021-04-03,1062088,1765,200,24360,22959,12
North America,US,Illinois,2021-04-04,1062097,1664,191,24360,22965,11
North America,US,Illinois,2021-04-05,1062106,1568,183,24361,22972,11
North America,US,Illinois,2021-04-06,1062114,1478,175,24361,22977,10
North America,US,Illinois,2021-04-07,1062121,1392,167,24361,22983,9
North America,US,Illinois,2021-04-08,1062128,1312,160,24361,22988,9
North America,US,Illinois,2021-04-09,1062134,1236,153,24361,22993,8
North America,US,Illinois,2021-04-10,1062139,1164,146,24362,22998,8
North America,US,Illinois,2021-04-11,1062144,1096,139,24362,23003,7
North America,US,Illinois,2021-04-12,1062148,1032,133,24362,23008,7
North America,US,Illinois,2021-04-13,1062152,972,127,24362,23012,7
North America,US,Illinois,2021-04-14,1062156,915,122,24362,23016,6
North America,US,Illinois,2021-04-15,1062159,862,116,24362,23020,6
North America,US,Illinois,2021-04-16,1062162,811,111,24362,23024,5
North America,US,Illinois,2021-04-17,1062165,764,106,24362,23027,5
North America,US,Illinois,2021-04-18,1062167,719,101,24363,23031,5
North America,US,Illinois,2021-04-19,1062169,677,97,24363,23034,4
North America,US,Illinois,2021-04-20,1062171,637,93,24363,23037,4
North America,US,Illinois,2021-04-21,1062173,600,89,24363,23040,4
North America,US,Illinois,2021-04-22,1062175,564,85,24363,23043,4
North America,US,Illinois,2021-04-23,1062176,531,81,24363,23046,3
North America,US,Illinois,2021-04-24,1062177,500,77,24363,23048,3
North America,US,Illinois,2021-04-25,1062179,471,74,24363,23051,3
North America,US,Illinois,2021-04-26,1062180,443,70,24363,23053,3
North America,US,Illinois,2021-04-27,1062181,417,67,24363,23056,3
North America,US,Illinois,2021-04-28,1062181,392,64,24363,23058,3
North America,US,Illinois,2021-04-29,1062182,369,61,24363,23060,2
North America,US,Illinois,2021-04-30,1062183,348,59,24363,23062,2
North America,US,Illinois,2021-05-01,1062183,327,56,24363,23064,2
North America,US,Illinois,2021-05-02,1062184,308,54,24363,23066,2
North America,US,Illinois,2021-05-03,1062184,290,51,24363,23067,2
North America,US,Illinois,2021-05-04,1062185,273,49,24363,23069,2
North America,US,Illinois,2021-05-05,1062185,257,47,24363,23071,2
North America,US,Illinois,2021-05-06,1062186,242,45,24363,23072,2
North America,US,Illinois,2021-05-07,1062186,228,43,24363,23074,1
North America,US,Illinois,2021-05-08,1062186,214,41,24363,23075,1
North America,US,Illinois,2021-05-09,1062186,202,39,24363,23076,1
North America,US,Illinois,2021-05-10,1062187,190,37,24363,23078,1
North America,US,Illinois,2021-05-11,1062187,179,35,24363,23079,1
North America,US,Illinois,2021-05-12,1062187,168,34,24363,23080,1
North America,US,Illinois,2021-05-13,1062187,159,32,24363,23081,1
North America,US,Illinois,2021-05-14,1062187,149,31,24363,23082,1
North America,US,Illinois,2021-05-15,1062187,141,29,24363,23083,1
North America,US,Illinois,2021-05-16,1062188,132,28,24363,23084,1
North America,US,Illinois,2021-05-17,1062188,125,27,24363,23085,1
North America,US,Illinois,2021-05-18,1062188,118,26,24363,23086,1
North America,US,Illinois,2021-05-19,1062188,111,24,24363,23087,1
North America,US,Illinois,2021-05-20,1062188,104,23,24363,23088,1
North America,US,Illinois,2021-05-21,1062188,98,22,24363,23089,1
North America,US,Illinois,2021-05-22,1062188,93,21,24363,23089,1
North America,US,Illinois,2021-05-23,1062188,87,20,24363,23090,1
North America,US,Illinois,2021-05-24,1062188,82,19,24363,23091,0
North America,US,Illinois,2021-05-25,1062188,78,19,24363,23091,0
North America,US,Illinois,2021-05-26,1062188,73,18,24363,23092,0
North America,US,Illinois,2021-05-27,1062188,69,17,24363,23093,0
North America,US,Illinois,2021-05-28,1062188,65,16,24363,23093,0
North America,US,Illinois,2021-05-29,1062188,61,15,24363,23094,0
North America,US,Illinois,2021-05-30,1062188,58,15,24363,23094,0
North America,US,Illinois,2021-05-31,1062188,55,14,24363,23095,0
North America,US,Illinois,2021-06-01,1062188,51,13,24363,23095,0
North America,US,Illinois,2021-06-02,1062188,49,13,24363,23096,0
North America,US,Illinois,2021-06-03,1062188,46,12,24363,23096,0
North America,US,Illinois,2021-06-04,1062188,43,12,24363,23097,0
North America,US,Illinois,2021-06-05,1062188,41,11,24363,23097,0
North America,US,Illinois,2021-06-06,1062188,39,11,24363,23097,0
North America,US,Illinois,2021-06-07,1062188,36,10,24363,23098,0
North America,US,Illinois,2021-06-08,1062188,34,10,24363,23098,0
North America,US,Illinois,2021-06-09,1062188,32,9,24363,23098,0
North America,US,Illinois,2021-06-10,1062188,31,9,24363,23099,0
North America,US,Illinois,2021-06-11,1062188,29,8,24363,23099,0
North America,US,Illinois,2021-06-12,1062188,27,8,24363,23099,0
North America,US,Illinois,2021-06-13,1062188,26,8,24363,23100,0
North America,US,Illinois,2021-06-14,1062188,24,7,24363,23100,0
North America,US,Illinois,2021-06-15,1062188,23,7,24363,23100,0
North America,US,Illinois,2021-06-16,1062188,22,7,24363,23100,0
North America,US,Illinois,2021-06-17,1062188,21,6,24363,23101,0
North America,US,Illinois,2021-06-18,1062188,19,6,24363,23101,0
North America,US,Illinois,2021-06-19,1062188,18,6,24363,23101,0
North America,US,Illinois,2021-06-20,1062188,17,6,24363,23101,0
North America,US,Illinois,2021-06-21,1062188,16,5,24363,23101,0
North America,US,Illinois,2021-06-22,1062188,16,5,24363,23102,0
North America,US,Illinois,2021-06-23,1062188,15,5,24363,23102,0
North America,US,Illinois,2021-06-24,1062188,14,5,24363,23102,0
North America,US,Illinois,2021-06-25,1062188,13,4,24363,23102,0
North America,US,Illinois,2021-06-26,1062188,12,4,24363,23102,0
North America,US,Illinois,2021-06-27,1062188,12,4,24363,23102,0
North America,US,Illinois,2021-06-28,1062188,11,4,24363,23103,0
North America,US,Illinois,2021-06-29,1062188,11,4,24363,23103,0
North America,US,Illinois,2021-06-30,1062188,10,4,24363,23103,0
North America,US,Illinois,2021-07-01,1062188,9,3,24363,23103,0
North America,US,Illinois,2021-07-02,1062188,9,3,24363,23103,0
North America,US,Illinois,2021-07-03,1062188,9,3,24363,23103,0
North America,US,Illinois,2021-07-04,1062188,8,3,24363,23103,0
North America,US,Illinois,2021-07-05,1062188,8,3,24363,23103,0
North America,US,Illinois,2021-07-06,1062188,7,3,24363,23104,0
North America,US,Illinois,2021-07-07,1062188,7,3,24363,23104,0
North America,US,Illinois,2021-07-08,1062188,7,2,24363,23104,0
North America,US,Illinois,2021-07-09,1062188,6,2,24363,23104,0
North America,US,Illinois,2021-07-10,1062188,6,2,24363,23104,0
North America,US,Illinois,2021-07-11,1062188,6,2,24363,23104,0
North America,US,Illinois,2021-07-12,1062188,5,2,24363,23104,0
North America,US,Illinois,2021-07-13,1062188,5,2,24363,23104,0
North America,US,Illinois,2021-07-14,1062188,5,2,24363,23104,0
North America,US,Illinois,2021-07-15,1062188,4,2,24363,23104,0
North America,US,Illinois,2021-07-16,1062188,4,2,24363,23104,0
North America,US,Illinois,2021-07-17,1062188,4,2,24363,23104,0
North America,US,Illinois,2021-07-18,1062188,4,2,24363,23104,0
North America,US,Illinois,2021-07-19,1062188,4,1,24363,23105,0
North America,US,Illinois,2021-07-20,1062188,3,1,24363,23105,0
North America,US,Illinois,2021-07-21,1062188,3,1,24363,23105,0
North America,US,Illinois,2021-07-22,1062188,3,1,24363,23105,0
North America,US,Illinois,2021-07-23,1062188,3,1,24363,23105,0
North America,US,Illinois,2021-07-24,1062188,3,1,24363,23105,0
North America,US,Illinois,2021-07-25,1062188,3,1,24363,23105,0
North America,US,Illinois,2021-07-26,1062188,3,1,24363,23105,0
North America,US,Illinois,2021-07-27,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-07-28,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-07-29,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-07-30,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-07-31,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-08-01,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-08-02,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-08-03,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-08-04,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-08-05,1062188,2,1,24363,23105,0
North America,US,Illinois,2021-08-06,1062188,1,1,24363,23105,0
North America,US,Illinois,2021-08-07,1062188,1,1,24363,23105,0
North America,US,Illinois,2021-08-08,1062188,1,1,24363,23105,0
North America,US,Illinois,2021-08-09,1062188,1,1,24363,23105,0
North America,US,Illinois,2021-08-10,1062188,1,1,24363,23105,0
North America,US,Illinois,2021-08-11,1062188,1,1,24363,23105,0
North America,US,Illinois,2021-08-12,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-13,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-14,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-15,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-16,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-17,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-18,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-19,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-20,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-21,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-22,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-23,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-24,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-25,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-26,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-27,1062188,1,0,24363,23105,0
North America,US,Illinois,2021-08-28,1062188,0,0,24363,23105,0
North America,US,Illinois,2021-08-29,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-08-30,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-08-31,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-01,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-02,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-03,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-04,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-05,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-06,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-07,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-08,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-09,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-10,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-11,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-12,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-13,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-14,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-15,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-16,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-17,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-18,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-19,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-20,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-21,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-22,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-23,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-24,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-25,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-26,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-27,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-28,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-29,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-09-30,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-01,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-02,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-03,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-04,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-05,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-06,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-07,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-08,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-09,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-10,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-11,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-12,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-13,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-14,1062188,0,0,24363,23106,0
North America,US,Illinois,2021-10-15,1062188,0,0,24363,23106,0
North America,US,Indiana,2020-10-01,121176,10271,308,308,3645,77
North America,US,Indiana,2020-10-02,121585,10005,307,320,3653,75
North America,US,Indiana,2020-10-03,122266,10019,313,341,3661,75
North America,US,Indiana,2020-10-04,123133,10214,325,367,3669,76
North America,US,Indiana,2020-10-05,124133,10525,340,397,3678,79
North America,US,Indiana,2020-10-06,125239,10919,357,430,3687,82
North America,US,Indiana,2020-10-07,126437,11377,376,466,3697,85
North America,US,Indiana,2020-10-08,127715,11884,397,504,3708,89
North America,US,Indiana,2020-10-09,129074,12437,420,545,3719,93
North America,US,Indiana,2020-10-10,130512,13033,443,588,3731,97
North America,US,Indiana,2020-10-11,132029,13666,468,634,3744,102
North America,US,Indiana,2020-10-12,133626,14337,495,682,3758,107
North America,US,Indiana,2020-10-13,135308,15048,522,732,3772,112
North America,US,Indiana,2020-10-14,137077,15797,551,785,3787,118
North America,US,Indiana,2020-10-15,138932,16583,581,841,3804,124
North America,US,Indiana,2020-10-16,140879,17407,613,899,3820,130
North America,US,Indiana,2020-10-17,142920,18269,645,960,3838,136
North America,US,Indiana,2020-10-18,145057,19170,680,1025,3857,143
North America,US,Indiana,2020-10-19,147294,20110,715,1092,3877,150
North America,US,Indiana,2020-10-20,149633,21089,752,1162,3898,157
North America,US,Indiana,2020-10-21,152077,22107,791,1235,3919,165
North America,US,Indiana,2020-10-22,154631,23166,831,1312,3942,173
North America,US,Indiana,2020-10-23,157294,24264,872,1392,3966,181
North America,US,Indiana,2020-10-24,160067,25398,915,1475,3991,189
North America,US,Indiana,2020-10-25,162952,26566,960,1561,4017,198
North America,US,Indiana,2020-10-26,165949,27769,1005,1651,4044,207
North America,US,Indiana,2020-10-27,169064,29008,1052,1745,4072,216
North America,US,Indiana,2020-10-28,172301,30285,1101,1842,4101,226
North America,US,Indiana,2020-10-29,175668,31608,1151,1943,4132,235
North America,US,Indiana,2020-10-30,179166,32975,1203,2048,4164,246
North America,US,Indiana,2020-10-31,182783,34371,1256,2156,4196,256
North America,US,Indiana,2020-11-01,186513,35784,1310,2268,4231,267
North America,US,Indiana,2020-11-02,190354,37212,1365,2383,4266,277
North America,US,Indiana,2020-11-03,194310,38657,1420,2502,4303,288
North America,US,Indiana,2020-11-04,198393,40131,1477,2625,4341,299
North America,US,Indiana,2020-11-05,202619,41650,1536,2751,4380,310
North America,US,Indiana,2020-11-06,206990,43217,1596,2883,4421,322
North America,US,Indiana,2020-11-07,211480,44798,1658,3017,4463,334
North America,US,Indiana,2020-11-08,216079,46382,1719,3155,4506,345
North America,US,Indiana,2020-11-09,220784,47965,1781,3296,4551,357
North America,US,Indiana,2020-11-10,225603,49555,1844,3441,4597,369
North America,US,Indiana,2020-11-11,230552,51170,1907,3589,4644,381
North America,US,Indiana,2020-11-12,235625,52804,1972,3742,4693,393
North America,US,Indiana,2020-11-13,240806,54437,2037,3897,4743,405
North America,US,Indiana,2020-11-14,246085,56059,2102,4055,4794,417
North America,US,Indiana,2020-11-15,251460,57669,2166,4217,4847,429
North America,US,Indiana,2020-11-16,256934,59271,2231,4381,4901,441
North America,US,Indiana,2020-11-17,262515,60873,2296,4548,4956,453
North America,US,Indiana,2020-11-18,268193,62470,2361,4719,5012,465
North America,US,Indiana,2020-11-19,273955,64044,2426,4892,5070,476
North America,US,Indiana,2020-11-20,279790,65588,2489,5067,5129,488
North America,US,Indiana,2020-11-21,285693,67095,2552,5244,5189,499
North America,US,Indiana,2020-11-22,291661,68569,2614,5423,5251,510
North America,US,Indiana,2020-11-23,297700,70015,2676,5604,5313,521
North America,US,Indiana,2020-11-24,303814,71445,2737,5787,5377,531
North America,US,Indiana,2020-11-25,309991,72846,2797,5973,5442,542
North America,US,Indiana,2020-11-26,316209,74198,2855,6159,5508,552
North America,US,Indiana,2020-11-27,322453,75485,2912,6346,5575,561
North America,US,Indiana,2020-11-28,328714,76704,2967,6534,5644,570
North America,US,Indiana,2020-11-29,334992,77859,3019,6723,5713,579
North America,US,Indiana,2020-11-30,341294,78961,3070,6912,5783,587
North America,US,Indiana,2020-12-01,347634,80032,3120,7102,5854,595
North America,US,Indiana,2020-12-02,354003,81068,3169,7293,5926,602
North America,US,Indiana,2020-12-03,360370,82035,3215,7484,5999,609
North America,US,Indiana,2020-12-04,366716,82920,3259,7674,6073,616
North America,US,Indiana,2020-12-05,373033,83717,3300,7864,6147,622
North America,US,Indiana,2020-12-06,379323,84435,3338,8053,6222,627
North America,US,Indiana,2020-12-07,385595,85090,3374,8241,6298,632
North America,US,Indiana,2020-12-08,391861,85700,3408,8429,6375,636
North America,US,Indiana,2020-12-09,398095,86243,3440,8616,6452,640
North America,US,Indiana,2020-12-10,404279,86703,3469,8801,6530,644
North America,US,Indiana,2020-12-11,410404,87076,3495,8985,6608,646
North America,US,Indiana,2020-12-12,416467,87364,3518,9167,6687,648
North America,US,Indiana,2020-12-13,422469,87574,3538,9347,6766,650
North America,US,Indiana,2020-12-14,428420,87723,3556,9525,6845,651
North America,US,Indiana,2020-12-15,434315,87812,3571,9702,6925,651
North America,US,Indiana,2020-12-16,440137,87825,3584,9877,7005,651
North America,US,Indiana,2020-12-17,445875,87757,3593,10049,7085,651
North America,US,Indiana,2020-12-18,451524,87607,3600,10219,7166,650
North America,US,Indiana,2020-12-19,457081,87377,3603,10385,7247,648
North America,US,Indiana,2020-12-20,462550,87076,3604,10549,7327,645
North America,US,Indiana,2020-12-21,467937,86717,3602,10711,7408,643
North America,US,Indiana,2020-12-22,473245,86309,3598,10870,7489,640
North America,US,Indiana,2020-12-23,478461,85841,3592,11027,7570,636
North America,US,Indiana,2020-12-24,483572,85302,3582,11180,7650,632
North America,US,Indiana,2020-12-25,488571,84690,3570,11330,7731,627
North America,US,Indiana,2020-12-26,493456,84004,3555,11477,7811,622
North America,US,Indiana,2020-12-27,498228,83253,3538,11620,7891,616
North America,US,Indiana,2020-12-28,502897,82450,3518,11760,7971,610
North America,US,Indiana,2020-12-29,507473,81612,3496,11897,8051,604
North America,US,Indiana,2020-12-30,511959,80746,3473,12032,8131,597
North America,US,Indiana,2020-12-31,516336,79831,3447,12163,8210,591
North America,US,Indiana,2021-01-01,520593,78861,3420,12291,8288,583
North America,US,Indiana,2021-01-02,524727,77833,3389,12415,8367,576
North America,US,Indiana,2021-01-03,528741,76754,3357,12535,8444,568
North America,US,Indiana,2021-01-04,532641,75634,3322,12652,8522,559
North America,US,Indiana,2021-01-05,536440,74492,3287,12766,8599,551
North America,US,Indiana,2021-01-06,540139,73332,3250,12877,8675,542
North America,US,Indiana,2021-01-07,543722,72135,3211,12984,8751,533
North America,US,Indiana,2021-01-08,547174,70888,3170,13088,8826,524
North America,US,Indiana,2021-01-09,550481,69580,3127,13187,8900,514
North America,US,Indiana,2021-01-10,553631,68202,3081,13282,8974,504
North America,US,Indiana,2021-01-11,556613,66751,3032,13371,9048,493
North America,US,Indiana,2021-01-12,559413,65221,2980,13455,9120,481
North America,US,Indiana,2021-01-13,562002,63586,2924,13533,9192,469
North America,US,Indiana,2021-01-14,564385,61859,2864,13604,9263,456
North America,US,Indiana,2021-01-15,566568,60054,2801,13670,9333,443
North America,US,Indiana,2021-01-16,568551,58173,2736,13729,9402,429
North America,US,Indiana,2021-01-17,570334,56220,2667,13783,9471,414
North America,US,Indiana,2021-01-18,571938,54221,2596,13831,9538,399
North America,US,Indiana,2021-01-19,573383,52198,2524,13874,9605,384
North America,US,Indiana,2021-01-20,574681,50165,2451,13913,9670,369
North America,US,Indiana,2021-01-21,575840,48131,2376,13948,9734,354
North America,US,Indiana,2021-01-22,576872,46105,2302,13979,9798,339
North America,US,Indiana,2021-01-23,577793,44103,2227,14007,9860,324
North America,US,Indiana,2021-01-24,578614,42136,2153,14031,9922,309
North America,US,Indiana,2021-01-25,579347,40210,2080,14053,9982,295
North America,US,Indiana,2021-01-26,579998,38331,2007,14073,10041,281
North America,US,Indiana,2021-01-27,580574,36501,1935,14090,10100,267
North America,US,Indiana,2021-01-28,581084,34727,1865,14105,10157,254
North America,US,Indiana,2021-01-29,581537,33011,1796,14119,10213,241
North America,US,Indiana,2021-01-30,581939,31357,1729,14131,10268,229
North America,US,Indiana,2021-01-31,582295,29767,1664,14142,10322,217
North America,US,Indiana,2021-02-01,582612,28240,1600,14151,10376,206
North America,US,Indiana,2021-02-02,582890,26776,1538,14160,10428,195
North America,US,Indiana,2021-02-03,583136,25374,1477,14167,10479,185
North America,US,Indiana,2021-02-04,583354,24035,1419,14173,10529,175
North America,US,Indiana,2021-02-05,583546,22758,1363,14179,10579,165
North America,US,Indiana,2021-02-06,583716,21541,1308,14184,10627,156
North America,US,Indiana,2021-02-07,583867,20384,1255,14189,10674,148
North America,US,Indiana,2021-02-08,584000,19284,1204,14193,10721,140
North America,US,Indiana,2021-02-09,584117,18239,1155,14196,10767,132
North America,US,Indiana,2021-02-10,584219,17247,1107,14199,10811,125
North America,US,Indiana,2021-02-11,584310,16307,1062,14202,10855,118
North America,US,Indiana,2021-02-12,584390,15416,1018,14205,10898,111
North America,US,Indiana,2021-02-13,584460,14573,976,14207,10940,105
North America,US,Indiana,2021-02-14,584523,13776,935,14209,10982,99
North America,US,Indiana,2021-02-15,584578,13023,896,14210,11022,94
North America,US,Indiana,2021-02-16,584626,12310,858,14212,11062,89
North America,US,Indiana,2021-02-17,584669,11637,822,14213,11101,84
North America,US,Indiana,2021-02-18,584706,11002,788,14214,11139,79
North America,US,Indiana,2021-02-19,584739,10401,755,14215,11177,75
North America,US,Indiana,2021-02-20,584767,9835,723,14216,11214,70
North America,US,Indiana,2021-02-21,584793,9302,692,14217,11250,67
