Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Alaska,2021-06-24,50659,1,0,1287,286,0
North America,US,Alaska,2021-06-25,50659,1,0,1287,286,0
North America,US,Alaska,2021-06-26,50659,1,0,1287,286,0
North America,US,Alaska,2021-06-27,50659,1,0,1287,286,0
North America,US,Alaska,2021-06-28,50659,0,0,1287,286,0
North America,US,Alaska,2021-06-29,50659,0,0,1287,286,0
North America,US,Alaska,2021-06-30,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-01,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-02,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-03,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-04,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-05,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-06,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-07,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-08,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-09,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-10,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-11,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-12,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-13,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-14,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-15,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-16,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-17,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-18,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-19,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-20,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-21,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-22,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-23,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-24,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-25,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-26,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-27,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-28,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-29,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-30,50659,0,0,1287,286,0
North America,US,Alaska,2021-07-31,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-01,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-02,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-03,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-04,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-05,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-06,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-07,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-08,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-09,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-10,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-11,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-12,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-13,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-14,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-15,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-16,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-17,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-18,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-19,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-20,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-21,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-22,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-23,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-24,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-25,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-26,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-27,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-28,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-29,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-30,50659,0,0,1287,286,0
North America,US,Alaska,2021-08-31,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-01,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-02,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-03,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-04,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-05,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-06,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-07,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-08,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-09,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-10,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-11,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-12,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-13,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-14,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-15,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-16,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-17,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-18,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-19,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-20,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-21,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-22,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-23,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-24,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-25,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-26,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-27,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-28,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-29,50659,0,0,1287,286,0
North America,US,Alaska,2021-09-30,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-01,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-02,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-03,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-04,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-05,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-06,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-07,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-08,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-09,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-10,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-11,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-12,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-13,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-14,50659,0,0,1287,286,0
North America,US,Alaska,2021-10-15,50659,0,0,1287,286,0
North America,US,Arizona,2020-10-01,219212,1296,39,39,5674,10
North America,US,Arizona,2020-10-02,219917,1891,58,60,5675,14
North America,US,Arizona,2020-10-03,220525,2354,73,78,5676,18
North America,US,Arizona,2020-10-04,221088,2742,86,95,5678,21
North America,US,Arizona,2020-10-05,221640,3096,98,112,5680,23
North America,US,Arizona,2020-10-06,222199,3432,110,128,5682,26
North America,US,Arizona,2020-10-07,222777,3765,122,146,5685,28
North America,US,Arizona,2020-10-08,223381,4100,135,164,5687,31
North America,US,Arizona,2020-10-09,224014,4442,147,183,5690,33
North America,US,Arizona,2020-10-10,224680,4794,160,203,5694,36
North America,US,Arizona,2020-10-11,225382,5157,173,224,5697,39
North America,US,Arizona,2020-10-12,226120,5531,187,246,5701,41
North America,US,Arizona,2020-10-13,226896,5917,201,269,5705,44
North America,US,Arizona,2020-10-14,227712,6317,216,294,5710,47
North America,US,Arizona,2020-10-15,228569,6730,232,320,5714,50
North America,US,Arizona,2020-10-16,229467,7156,248,347,5720,53
North America,US,Arizona,2020-10-17,230408,7595,264,375,5725,57
North America,US,Arizona,2020-10-18,231393,8048,281,404,5731,60
North America,US,Arizona,2020-10-19,232423,8514,299,435,5737,64
North America,US,Arizona,2020-10-20,233501,8996,317,468,5744,67
North America,US,Arizona,2020-10-21,234626,9493,335,501,5751,71
North America,US,Arizona,2020-10-22,235799,10004,355,536,5759,75
North America,US,Arizona,2020-10-23,237022,10528,374,573,5767,79
North America,US,Arizona,2020-10-24,238294,11066,395,611,5776,83
North America,US,Arizona,2020-10-25,239618,11618,416,651,5785,87
North America,US,Arizona,2020-10-26,240997,12187,438,692,5794,91
North America,US,Arizona,2020-10-27,242433,12775,460,735,5804,95
North America,US,Arizona,2020-10-28,243929,13382,483,780,5815,100
North America,US,Arizona,2020-10-29,245482,14006,507,827,5826,104
North America,US,Arizona,2020-10-30,247093,14643,531,875,5838,109
North America,US,Arizona,2020-10-31,248761,15294,556,925,5850,114
North America,US,Arizona,2020-11-01,250491,15961,582,977,5863,119
North America,US,Arizona,2020-11-02,252285,16646,608,1031,5877,124
North America,US,Arizona,2020-11-03,254151,17356,635,1087,5891,129
North America,US,Arizona,2020-11-04,256091,18092,664,1145,5906,135
North America,US,Arizona,2020-11-05,258100,18848,693,1206,5921,140
North America,US,Arizona,2020-11-06,260178,19619,722,1268,5938,146
North America,US,Arizona,2020-11-07,262324,20406,753,1332,5955,152
North America,US,Arizona,2020-11-08,264543,21210,784,1399,5973,158
North America,US,Arizona,2020-11-09,266842,22038,816,1468,5991,164
North America,US,Arizona,2020-11-10,269229,22899,849,1539,6011,170
North America,US,Arizona,2020-11-11,271703,23788,883,1614,6031,177
North America,US,Arizona,2020-11-12,274259,24699,918,1690,6052,184
North America,US,Arizona,2020-11-13,276895,25627,954,1769,6074,191
North America,US,Arizona,2020-11-14,279614,26572,991,1851,6097,198
North America,US,Arizona,2020-11-15,282421,27540,1029,1935,6121,205
North America,US,Arizona,2020-11-16,285326,28540,1067,2022,6146,212
North America,US,Arizona,2020-11-17,288339,29580,1108,2113,6172,220
North America,US,Arizona,2020-11-18,291451,30649,1149,2206,6199,228
North America,US,Arizona,2020-11-19,294658,31739,1191,2302,6227,236
North America,US,Arizona,2020-11-20,297957,32846,1234,2401,6256,244
North America,US,Arizona,2020-11-21,301353,33972,1278,2503,6286,253
North America,US,Arizona,2020-11-22,304855,35126,1323,2608,6318,261
North America,US,Arizona,2020-11-23,308477,36322,1370,2717,6350,270
North America,US,Arizona,2020-11-24,312222,37561,1418,2829,6384,279
North America,US,Arizona,2020-11-25,316079,38827,1467,2945,6419,289
North America,US,Arizona,2020-11-26,320040,40110,1517,3064,6456,298
North America,US,Arizona,2020-11-27,324105,41408,1568,3186,6494,308
North America,US,Arizona,2020-11-28,328281,42727,1619,3311,6533,318
North America,US,Arizona,2020-11-29,332581,44078,1672,3440,6573,328
North America,US,Arizona,2020-11-30,337022,45479,1727,3573,6615,338
North America,US,Arizona,2020-12-01,341593,46918,1783,3710,6659,349
North America,US,Arizona,2020-12-02,346280,48374,1840,3851,6704,360
North America,US,Arizona,2020-12-03,351079,49841,1898,3995,6750,371
North America,US,Arizona,2020-12-04,355991,51319,1956,4142,6798,382
North America,US,Arizona,2020-12-05,361026,52817,2016,4293,6848,393
North America,US,Arizona,2020-12-06,366201,54355,2077,4449,6899,404
North America,US,Arizona,2020-12-07,371522,55936,2139,4608,6952,416
North America,US,Arizona,2020-12-08,376969,57536,2202,4772,7007,428
North America,US,Arizona,2020-12-09,382529,59141,2266,4938,7063,440
North America,US,Arizona,2020-12-10,388201,60745,2330,5109,7122,452
North America,US,Arizona,2020-12-11,393988,62353,2395,5282,7182,464
North America,US,Arizona,2020-12-12,399904,63982,2460,5460,7244,476
North America,US,Arizona,2020-12-13,405966,65647,2527,5641,7307,488
North America,US,Arizona,2020-12-14,412156,67330,2594,5827,7373,501
North America,US,Arizona,2020-12-15,418455,69008,2662,6016,7440,513
North America,US,Arizona,2020-12-16,424854,70671,2730,6208,7509,525
North America,US,Arizona,2020-12-17,431352,72319,2797,6403,7581,538
North America,US,Arizona,2020-12-18,437958,73960,2865,6601,7654,550
North America,US,Arizona,2020-12-19,444686,75615,2933,6803,7729,562
North America,US,Arizona,2020-12-20,451540,77286,3001,7009,7806,574
North America,US,Arizona,2020-12-21,458490,78943,3070,7217,7885,587
North America,US,Arizona,2020-12-22,465519,80567,3137,7428,7966,599
North America,US,Arizona,2020-12-23,472619,82151,3204,7641,8049,610
North America,US,Arizona,2020-12-24,479792,83698,3270,7856,8134,622
North America,US,Arizona,2020-12-25,487047,85223,3335,8074,8221,633
North America,US,Arizona,2020-12-26,494402,86749,3400,8295,8309,644
North America,US,Arizona,2020-12-27,501840,88258,3465,8518,8400,656
North America,US,Arizona,2020-12-28,509329,89720,3528,8742,8493,666
North America,US,Arizona,2020-12-29,516854,91118,3590,8968,8587,677
North America,US,Arizona,2020-12-30,524408,92449,3650,9195,8683,687
North America,US,Arizona,2020-12-31,531993,93721,3707,9422,8782,696
North America,US,Arizona,2021-01-01,539624,94955,3764,9651,8881,705
North America,US,Arizona,2021-01-02,547312,96169,3819,9882,8983,714
North America,US,Arizona,2021-01-03,555025,97331,3873,10113,9086,723
North America,US,Arizona,2021-01-04,562737,98415,3925,10345,9191,731
North America,US,Arizona,2021-01-05,570433,99411,3974,10575,9298,738
North America,US,Arizona,2021-01-06,578108,100318,4019,10806,9406,745
North America,US,Arizona,2021-01-07,585768,101150,4063,11036,9515,751
North America,US,Arizona,2021-01-08,593429,101931,4104,11265,9626,756
North America,US,Arizona,2021-01-09,601090,102665,4143,11495,9738,762
North America,US,Arizona,2021-01-10,608715,103320,4180,11724,9852,767
North America,US,Arizona,2021-01-11,616285,103877,4214,11951,9967,771
North America,US,Arizona,2021-01-12,623789,104332,4244,12176,10082,774
North America,US,Arizona,2021-01-13,631225,104690,4270,12399,10199,776
North America,US,Arizona,2021-01-14,638601,104964,4294,12621,10317,778
North America,US,Arizona,2021-01-15,645931,105181,4315,12840,10436,780
North America,US,Arizona,2021-01-16,653203,105332,4334,13059,10556,781
North America,US,Arizona,2021-01-17,660390,105392,4349,13274,10676,781
North America,US,Arizona,2021-01-18,667477,105350,4361,13487,10797,781
North America,US,Arizona,2021-01-19,674456,105205,4369,13696,10919,780
North America,US,Arizona,2021-01-20,681328,104963,4373,13902,11041,778
North America,US,Arizona,2021-01-21,688100,104641,4374,14105,11163,775
North America,US,Arizona,2021-01-22,694787,104262,4373,14306,11286,772
North America,US,Arizona,2021-01-23,701377,103818,4369,14504,11408,769
North America,US,Arizona,2021-01-24,707849,103290,4362,14698,11531,765
North America,US,Arizona,2021-01-25,714190,102670,4351,14888,11654,760
North America,US,Arizona,2021-01-26,720394,101957,4337,15074,11777,755
North America,US,Arizona,2021-01-27,726464,101157,4319,15256,11900,749
North America,US,Arizona,2021-01-28,732406,100287,4299,15435,12022,742
North America,US,Arizona,2021-01-29,738235,99367,4276,15610,12144,735
North America,US,Arizona,2021-01-30,743954,98405,4250,15781,12266,728
North America,US,Arizona,2021-01-31,749540,97380,4223,15949,12387,720
North America,US,Arizona,2021-02-01,754981,96282,4192,16112,12508,712
North America,US,Arizona,2021-02-02,760273,95110,4158,16271,12628,703
North America,US,Arizona,2021-02-03,765416,93869,4121,16425,12747,694
North America,US,Arizona,2021-02-04,770419,92572,4082,16575,12865,684
North America,US,Arizona,2021-02-05,775294,91237,4041,16721,12983,674
North America,US,Arizona,2021-02-06,780057,89887,3998,16864,13099,664
North America,US,Arizona,2021-02-07,784693,88504,3954,17003,13215,654
North America,US,Arizona,2021-02-08,789187,87076,3907,17138,13329,643
North America,US,Arizona,2021-02-09,793533,85598,3859,17269,13442,632
North America,US,Arizona,2021-02-10,797734,84073,3808,17395,13554,621
North America,US,Arizona,2021-02-11,801794,82511,3755,17516,13665,609
North America,US,Arizona,2021-02-12,805726,80927,3701,17634,13775,597
North America,US,Arizona,2021-02-13,809549,79343,3646,17749,13883,585
North America,US,Arizona,2021-02-14,813258,77757,3590,17860,13990,573
North America,US,Arizona,2021-02-15,816839,76153,3533,17968,14095,561
North America,US,Arizona,2021-02-16,820288,74525,3475,18071,14199,549
North America,US,Arizona,2021-02-17,823605,72875,3416,18171,14301,537
North America,US,Arizona,2021-02-18,826795,71209,3355,18266,14402,525
North America,US,Arizona,2021-02-19,829868,69537,3294,18359,14501,512
North America,US,Arizona,2021-02-20,832839,67878,3233,18448,14599,500
North America,US,Arizona,2021-02-21,835710,66234,3171,18534,14694,488
North America,US,Arizona,2021-02-22,838472,64593,3109,18617,14789,475
North America,US,Arizona,2021-02-23,841122,62951,3047,18696,14881,463
North America,US,Arizona,2021-02-24,843661,61309,2984,18772,14972,451
North America,US,Arizona,2021-02-25,846093,59669,2920,18845,15062,439
North America,US,Arizona,2021-02-26,848425,58039,2857,18915,15149,427
North America,US,Arizona,2021-02-27,850667,56429,2794,18983,15235,415
North America,US,Arizona,2021-02-28,852825,54846,2731,19047,15319,403
North America,US,Arizona,2021-03-01,854893,53281,2669,19109,15401,391
North America,US,Arizona,2021-03-02,856870,51730,2606,19169,15482,380
North America,US,Arizona,2021-03-03,858758,50193,2544,19225,15561,368
North America,US,Arizona,2021-03-04,860560,48672,2482,19279,15638,357
North America,US,Arizona,2021-03-05,862280,47171,2421,19331,15714,346
North America,US,Arizona,2021-03-06,863925,45696,2360,19380,15787,335
North America,US,Arizona,2021-03-07,865502,44254,2300,19428,15859,324
North America,US,Arizona,2021-03-08,867009,42839,2240,19473,15930,314
North America,US,Arizona,2021-03-09,868447,41449,2181,19516,15998,304
North America,US,Arizona,2021-03-10,869814,40081,2123,19557,16065,293
North America,US,Arizona,2021-03-11,871113,38737,2065,19596,16131,284
North America,US,Arizona,2021-03-12,872348,37417,2008,19633,16194,274
North America,US,Arizona,2021-03-13,873522,36125,1952,19668,16257,264
North America,US,Arizona,2021-03-14,874642,34865,1897,19702,16317,255
North America,US,Arizona,2021-03-15,875712,33640,1843,19734,16376,246
North America,US,Arizona,2021-03-16,876730,32446,1790,19764,16433,237
North America,US,Arizona,2021-03-17,877696,31279,1737,19793,16489,228
North America,US,Arizona,2021-03-18,878611,30138,1686,19821,16543,220
North America,US,Arizona,2021-03-19,879475,29023,1635,19847,16596,212
North America,US,Arizona,2021-03-20,880293,27934,1585,19871,16647,204
North America,US,Arizona,2021-03-21,881067,26874,1537,19895,16697,196
North America,US,Arizona,2021-03-22,881803,25846,1489,19917,16746,188
North America,US,Arizona,2021-03-23,882505,24853,1442,19938,16793,181
North America,US,Arizona,2021-03-24,883170,23891,1397,19958,16838,174
North America,US,Arizona,2021-03-25,883799,22955,1352,19976,16883,167
North America,US,Arizona,2021-03-26,884390,22044,1309,19994,16926,160
North America,US,Arizona,2021-03-27,884947,21158,1266,20011,16967,154
North America,US,Arizona,2021-03-28,885470,20298,1224,20027,17008,147
North America,US,Arizona,2021-03-29,885964,19464,1183,20041,17047,141
North America,US,Arizona,2021-03-30,886433,18661,1144,20055,17085,135
North America,US,Arizona,2021-03-31,886878,17888,1105,20069,17122,130
North America,US,Arizona,2021-04-01,887298,17141,1068,20081,17158,124
North America,US,Arizona,2021-04-02,887692,16418,1031,20093,17192,119
North America,US,Arizona,2021-04-03,888062,15718,996,20104,17225,114
North America,US,Arizona,2021-04-04,888408,15040,961,20115,17258,109
North America,US,Arizona,2021-04-05,888733,14386,927,20124,17289,104
North America,US,Arizona,2021-04-06,889040,13756,894,20134,17319,99
North America,US,Arizona,2021-04-07,889329,13151,862,20142,17349,95
North America,US,Arizona,2021-04-08,889602,12569,832,20151,17377,91
North America,US,Arizona,2021-04-09,889857,12008,802,20158,17404,87
North America,US,Arizona,2021-04-10,890095,11467,772,20165,17431,83
North America,US,Arizona,2021-04-11,890318,10947,744,20172,17456,79
North America,US,Arizona,2021-04-12,890527,10446,717,20178,17481,75
North America,US,Arizona,2021-04-13,890723,9965,690,20184,17504,72
North America,US,Arizona,2021-04-14,890906,9503,664,20190,17527,68
North America,US,Arizona,2021-04-15,891078,9061,639,20195,17549,65
North America,US,Arizona,2021-04-16,891239,8636,615,20200,17571,62
North America,US,Arizona,2021-04-17,891389,8228,592,20204,17591,59
North America,US,Arizona,2021-04-18,891529,7836,569,20208,17611,56
North America,US,Arizona,2021-04-19,891659,7461,548,20212,17631,53
North America,US,Arizona,2021-04-20,891781,7101,526,20216,17649,51
North America,US,Arizona,2021-04-21,891894,6757,506,20219,17667,48
North America,US,Arizona,2021-04-22,892000,6428,486,20223,17684,46
North America,US,Arizona,2021-04-23,892099,6113,467,20225,17701,44
North America,US,Arizona,2021-04-24,892190,5812,449,20228,17717,41
North America,US,Arizona,2021-04-25,892276,5524,431,20231,17732,39
North America,US,Arizona,2021-04-26,892355,5249,414,20233,17747,37
North America,US,Arizona,2021-04-27,892429,4986,398,20235,17761,35
North America,US,Arizona,2021-04-28,892497,4735,382,20237,17775,34
North America,US,Arizona,2021-04-29,892561,4495,366,20239,17788,32
North America,US,Arizona,2021-04-30,892620,4266,352,20241,17800,30
North America,US,Arizona,2021-05-01,892674,4048,337,20243,17813,29
North America,US,Arizona,2021-05-02,892725,3840,324,20244,17824,27
North America,US,Arizona,2021-05-03,892771,3642,310,20246,17836,26
North America,US,Arizona,2021-05-04,892815,3453,298,20247,17847,24
North America,US,Arizona,2021-05-05,892855,3273,285,20248,17857,23
North America,US,Arizona,2021-05-06,892892,3102,274,20249,17867,22
North America,US,Arizona,2021-05-07,892926,2939,262,20250,17877,21
North America,US,Arizona,2021-05-08,892958,2784,251,20251,17886,20
North America,US,Arizona,2021-05-09,892987,2636,241,20252,17895,19
North America,US,Arizona,2021-05-10,893014,2496,231,20253,17904,18
North America,US,Arizona,2021-05-11,893039,2363,221,20254,17912,17
North America,US,Arizona,2021-05-12,893062,2236,212,20254,17920,16
North America,US,Arizona,2021-05-13,893083,2116,203,20255,17927,15
North America,US,Arizona,2021-05-14,893103,2002,194,20256,17935,14
North America,US,Arizona,2021-05-15,893120,1893,186,20256,17942,13
North America,US,Arizona,2021-05-16,893137,1790,178,20257,17948,12
North America,US,Arizona,2021-05-17,893152,1693,171,20257,17955,12
North America,US,Arizona,2021-05-18,893166,1600,163,20257,17961,11
North America,US,Arizona,2021-05-19,893178,1512,156,20258,17967,10
North America,US,Arizona,2021-05-20,893190,1429,150,20258,17973,10
North America,US,Arizona,2021-05-21,893201,1350,143,20259,17978,9
North America,US,Arizona,2021-05-22,893211,1276,137,20259,17984,9
North America,US,Arizona,2021-05-23,893220,1205,131,20259,17989,8
North America,US,Arizona,2021-05-24,893228,1138,125,20259,17994,8
North America,US,Arizona,2021-05-25,893236,1074,120,20260,17998,7
North America,US,Arizona,2021-05-26,893242,1014,115,20260,18003,7
North America,US,Arizona,2021-05-27,893249,957,110,20260,18007,7
North America,US,Arizona,2021-05-28,893255,904,105,20260,18011,6
North America,US,Arizona,2021-05-29,893260,853,100,20260,18015,6
North America,US,Arizona,2021-05-30,893265,805,96,20260,18019,5
North America,US,Arizona,2021-05-31,893269,759,92,20261,18023,5
North America,US,Arizona,2021-06-01,893273,716,88,20261,18026,5
North America,US,Arizona,2021-06-02,893277,676,84,20261,18029,5
North America,US,Arizona,2021-06-03,893280,638,80,20261,18033,4
North America,US,Arizona,2021-06-04,893283,601,77,20261,18036,4
North America,US,Arizona,2021-06-05,893286,567,73,20261,18039,4
North America,US,Arizona,2021-06-06,893288,535,70,20261,18042,4
North America,US,Arizona,2021-06-07,893290,504,67,20261,18044,3
North America,US,Arizona,2021-06-08,893293,476,64,20261,18047,3
North America,US,Arizona,2021-06-09,893294,448,61,20261,18049,3
North America,US,Arizona,2021-06-10,893296,423,59,20261,18052,3
North America,US,Arizona,2021-06-11,893298,399,56,20261,18054,3
North America,US,Arizona,2021-06-12,893299,376,53,20261,18056,2
North America,US,Arizona,2021-06-13,893300,354,51,20262,18058,2
North America,US,Arizona,2021-06-14,893301,334,49,20262,18060,2
North America,US,Arizona,2021-06-15,893303,315,47,20262,18062,2
North America,US,Arizona,2021-06-16,893303,297,45,20262,18064,2
North America,US,Arizona,2021-06-17,893304,280,43,20262,18066,2
North America,US,Arizona,2021-06-18,893305,264,41,20262,18068,2
North America,US,Arizona,2021-06-19,893306,248,39,20262,18069,2
North America,US,Arizona,2021-06-20,893306,234,37,20262,18071,2
North America,US,Arizona,2021-06-21,893307,221,36,20262,18072,1
North America,US,Arizona,2021-06-22,893307,208,34,20262,18074,1
North America,US,Arizona,2021-06-23,893308,196,32,20262,18075,1
North America,US,Arizona,2021-06-24,893308,185,31,20262,18077,1
North America,US,Arizona,2021-06-25,893309,174,30,20262,18078,1
North America,US,Arizona,2021-06-26,893309,164,28,20262,18079,1
North America,US,Arizona,2021-06-27,893309,155,27,20262,18080,1
North America,US,Arizona,2021-06-28,893310,146,26,20262,18081,1
North America,US,Arizona,2021-06-29,893310,138,25,20262,18082,1
North America,US,Arizona,2021-06-30,893310,130,24,20262,18083,1
North America,US,Arizona,2021-07-01,893310,122,22,20262,18084,1
North America,US,Arizona,2021-07-02,893311,115,21,20262,18085,1
North America,US,Arizona,2021-07-03,893311,109,21,20262,18086,1
North America,US,Arizona,2021-07-04,893311,103,20,20262,18087,1
North America,US,Arizona,2021-07-05,893311,97,19,20262,18088,1
North America,US,Arizona,2021-07-06,893311,91,18,20262,18089,1
North America,US,Arizona,2021-07-07,893311,86,17,20262,18090,1
North America,US,Arizona,2021-07-08,893311,81,16,20262,18090,1
North America,US,Arizona,2021-07-09,893311,77,16,20262,18091,0
North America,US,Arizona,2021-07-10,893311,72,15,20262,18092,0
North America,US,Arizona,2021-07-11,893311,68,14,20262,18092,0
North America,US,Arizona,2021-07-12,893312,64,14,20262,18093,0
North America,US,Arizona,2021-07-13,893312,61,13,20262,18094,0
North America,US,Arizona,2021-07-14,893312,57,12,20262,18094,0
North America,US,Arizona,2021-07-15,893312,54,12,20262,18095,0
North America,US,Arizona,2021-07-16,893312,51,11,20262,18095,0
North America,US,Arizona,2021-07-17,893312,48,11,20262,18096,0
North America,US,Arizona,2021-07-18,893312,46,10,20262,18096,0
North America,US,Arizona,2021-07-19,893312,43,10,20262,18097,0
North America,US,Arizona,2021-07-20,893312,41,9,20262,18097,0
North America,US,Arizona,2021-07-21,893312,38,9,20262,18097,0
North America,US,Arizona,2021-07-22,893312,36,9,20262,18098,0
North America,US,Arizona,2021-07-23,893312,34,8,20262,18098,0
North America,US,Arizona,2021-07-24,893312,32,8,20262,18099,0
North America,US,Arizona,2021-07-25,893312,31,7,20262,18099,0
North America,US,Arizona,2021-07-26,893312,29,7,20262,18099,0
North America,US,Arizona,2021-07-27,893312,27,7,20262,18100,0
North America,US,Arizona,2021-07-28,893312,26,6,20262,18100,0
North America,US,Arizona,2021-07-29,893312,24,6,20262,18100,0
North America,US,Arizona,2021-07-30,893312,23,6,20262,18101,0
North America,US,Arizona,2021-07-31,893312,22,6,20262,18101,0
North America,US,Arizona,2021-08-01,893312,21,5,20262,18101,0
North America,US,Arizona,2021-08-02,893312,20,5,20262,18101,0
North America,US,Arizona,2021-08-03,893312,19,5,20262,18102,0
North America,US,Arizona,2021-08-04,893312,18,5,20262,18102,0
North America,US,Arizona,2021-08-05,893312,17,4,20262,18102,0
North America,US,Arizona,2021-08-06,893312,16,4,20262,18102,0
North America,US,Arizona,2021-08-07,893312,15,4,20262,18102,0
North America,US,Arizona,2021-08-08,893312,14,4,20262,18103,0
North America,US,Arizona,2021-08-09,893312,13,4,20262,18103,0
North America,US,Arizona,2021-08-10,893312,13,4,20262,18103,0
