Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Hawaii,2021-07-20,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-21,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-22,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-23,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-24,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-25,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-26,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-27,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-28,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-29,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-30,24267,0,0,357,308,0
North America,US,Hawaii,2021-07-31,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-01,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-02,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-03,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-04,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-05,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-06,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-07,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-08,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-09,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-10,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-11,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-12,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-13,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-14,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-15,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-16,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-17,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-18,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-19,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-20,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-21,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-22,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-23,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-24,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-25,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-26,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-27,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-28,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-29,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-30,24267,0,0,357,308,0
North America,US,Hawaii,2021-08-31,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-01,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-02,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-03,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-04,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-05,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-06,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-07,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-08,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-09,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-10,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-11,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-12,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-13,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-14,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-15,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-16,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-17,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-18,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-19,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-20,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-21,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-22,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-23,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-24,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-25,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-26,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-27,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-28,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-29,24267,0,0,357,308,0
North America,US,Hawaii,2021-09-30,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-01,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-02,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-03,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-04,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-05,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-06,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-07,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-08,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-09,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-10,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-11,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-12,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-13,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-14,24267,0,0,357,308,0
North America,US,Hawaii,2021-10-15,24267,0,0,357,308,0
North America,US,Idaho,2020-10-01,42561,1163,35,35,472,9
North America,US,Idaho,2020-10-02,42953,1465,45,47,473,11
North America,US,Idaho,2020-10-03,43373,1775,55,59,474,13
North America,US,Idaho,2020-10-04,43816,2085,66,73,476,16
North America,US,Idaho,2020-10-05,44279,2395,76,86,478,18
North America,US,Idaho,2020-10-06,44759,2701,87,101,480,20
North America,US,Idaho,2020-10-07,45255,3001,97,116,483,22
North America,US,Idaho,2020-10-08,45767,3299,108,131,485,25
North America,US,Idaho,2020-10-09,46296,3592,119,147,488,27
North America,US,Idaho,2020-10-10,46841,3881,129,163,491,29
North America,US,Idaho,2020-10-11,47402,4167,140,180,495,31
North America,US,Idaho,2020-10-12,47981,4452,150,197,499,33
North America,US,Idaho,2020-10-13,48578,4734,161,215,502,35
North America,US,Idaho,2020-10-14,49192,5016,172,234,507,37
North America,US,Idaho,2020-10-15,49825,5296,183,253,511,40
North America,US,Idaho,2020-10-16,50476,5576,193,272,516,42
North America,US,Idaho,2020-10-17,51147,5856,204,292,521,44
North America,US,Idaho,2020-10-18,51838,6137,215,313,526,46
North America,US,Idaho,2020-10-19,52549,6419,226,335,531,48
North America,US,Idaho,2020-10-20,53282,6703,238,357,537,50
North America,US,Idaho,2020-10-21,54035,6989,249,379,543,52
North America,US,Idaho,2020-10-22,54809,7276,260,402,549,54
North America,US,Idaho,2020-10-23,55605,7565,272,426,555,56
North America,US,Idaho,2020-10-24,56424,7857,284,451,562,59
North America,US,Idaho,2020-10-25,57265,8152,295,476,569,61
North America,US,Idaho,2020-10-26,58130,8450,307,502,576,63
North America,US,Idaho,2020-10-27,59019,8751,320,529,583,65
North America,US,Idaho,2020-10-28,59931,9055,332,556,591,67
North America,US,Idaho,2020-10-29,60867,9362,344,584,599,70
North America,US,Idaho,2020-10-30,61827,9673,357,613,607,72
North America,US,Idaho,2020-10-31,62811,9986,370,642,615,74
North America,US,Idaho,2020-11-01,63819,10301,382,673,624,77
North America,US,Idaho,2020-11-02,64849,10617,395,704,632,79
North America,US,Idaho,2020-11-03,65903,10934,408,735,642,81
North America,US,Idaho,2020-11-04,66982,11255,421,768,651,84
North America,US,Idaho,2020-11-05,68086,11580,435,801,660,86
North America,US,Idaho,2020-11-06,69216,11907,448,835,670,89
North America,US,Idaho,2020-11-07,70370,12238,462,869,680,91
North America,US,Idaho,2020-11-08,71549,12570,475,905,691,94
North America,US,Idaho,2020-11-09,72749,12902,489,941,701,96
North America,US,Idaho,2020-11-10,73970,13231,503,977,712,98
North America,US,Idaho,2020-11-11,75209,13555,516,1014,723,101
North America,US,Idaho,2020-11-12,76469,13878,530,1052,734,103
North America,US,Idaho,2020-11-13,77751,14202,543,1091,746,106
North America,US,Idaho,2020-11-14,79056,14526,557,1130,758,108
North America,US,Idaho,2020-11-15,80382,14850,571,1170,770,110
North America,US,Idaho,2020-11-16,81726,15170,584,1210,782,113
North America,US,Idaho,2020-11-17,83084,15482,598,1251,794,115
North America,US,Idaho,2020-11-18,84455,15786,611,1292,807,117
North America,US,Idaho,2020-11-19,85843,16086,624,1333,820,120
North America,US,Idaho,2020-11-20,87246,16381,637,1375,833,122
North America,US,Idaho,2020-11-21,88664,16671,649,1418,846,124
North America,US,Idaho,2020-11-22,90094,16954,662,1461,860,126
North America,US,Idaho,2020-11-23,91533,17227,674,1504,873,128
North America,US,Idaho,2020-11-24,92978,17488,686,1547,887,130
North America,US,Idaho,2020-11-25,94430,17737,698,1591,901,132
North America,US,Idaho,2020-11-26,95888,17976,709,1635,915,134
North America,US,Idaho,2020-11-27,97353,18206,720,1679,929,135
North America,US,Idaho,2020-11-28,98823,18426,730,1723,944,137
North America,US,Idaho,2020-11-29,100295,18634,740,1767,958,138
North America,US,Idaho,2020-11-30,101767,18829,750,1811,973,140
North America,US,Idaho,2020-12-01,103235,19006,759,1855,988,141
North America,US,Idaho,2020-12-02,104694,19162,767,1899,1003,142
North America,US,Idaho,2020-12-03,106148,19302,775,1942,1018,143
North America,US,Idaho,2020-12-04,107599,19430,783,1986,1033,144
North America,US,Idaho,2020-12-05,109046,19548,790,2029,1048,145
North America,US,Idaho,2020-12-06,110488,19653,796,2073,1063,146
North America,US,Idaho,2020-12-07,111923,19745,802,2116,1078,146
North America,US,Idaho,2020-12-08,113343,19818,808,2158,1094,147
North America,US,Idaho,2020-12-09,114743,19866,812,2200,1109,147
North America,US,Idaho,2020-12-10,116122,19888,816,2242,1124,147
North America,US,Idaho,2020-12-11,117486,19895,819,2283,1139,147
North America,US,Idaho,2020-12-12,118836,19888,821,2323,1154,147
North America,US,Idaho,2020-12-13,120172,19868,823,2363,1170,147
North America,US,Idaho,2020-12-14,121489,19832,825,2403,1185,147
North America,US,Idaho,2020-12-15,122783,19776,825,2442,1200,147
North America,US,Idaho,2020-12-16,124051,19697,825,2480,1215,146
North America,US,Idaho,2020-12-17,125296,19602,824,2517,1229,145
North America,US,Idaho,2020-12-18,126518,19492,823,2554,1244,144
North America,US,Idaho,2020-12-19,127719,19367,821,2590,1259,143
North America,US,Idaho,2020-12-20,128895,19228,818,2625,1273,142
North America,US,Idaho,2020-12-21,130044,19072,815,2659,1288,141
North America,US,Idaho,2020-12-22,131164,18898,811,2693,1302,140
North America,US,Idaho,2020-12-23,132256,18708,806,2726,1316,138
North America,US,Idaho,2020-12-24,133322,18505,801,2758,1330,137
North America,US,Idaho,2020-12-25,134362,18290,795,2789,1344,135
North America,US,Idaho,2020-12-26,135376,18065,789,2819,1357,134
North America,US,Idaho,2020-12-27,136362,17828,782,2849,1371,132
North America,US,Idaho,2020-12-28,137318,17579,775,2878,1384,130
North America,US,Idaho,2020-12-29,138242,17314,767,2905,1397,128
North America,US,Idaho,2020-12-30,139135,17036,758,2932,1410,126
North America,US,Idaho,2020-12-31,140000,16749,749,2958,1422,124
North America,US,Idaho,2021-01-01,140840,16457,740,2983,1434,122
North America,US,Idaho,2021-01-02,141654,16161,730,3008,1447,119
North America,US,Idaho,2021-01-03,142442,15859,720,3031,1458,117
North America,US,Idaho,2021-01-04,143203,15551,710,3054,1470,115
North America,US,Idaho,2021-01-05,143932,15233,699,3076,1481,112
North America,US,Idaho,2021-01-06,144629,14904,688,3097,1492,110
North America,US,Idaho,2021-01-07,145300,14570,677,3117,1503,107
North America,US,Idaho,2021-01-08,145945,14235,665,3136,1514,105
North America,US,Idaho,2021-01-09,146567,13899,653,3155,1524,102
North America,US,Idaho,2021-01-10,147165,13563,641,3173,1535,100
North America,US,Idaho,2021-01-11,147738,13224,629,3190,1544,97
North America,US,Idaho,2021-01-12,148283,12881,616,3207,1554,95
North America,US,Idaho,2021-01-13,148803,12536,604,3222,1563,92
North America,US,Idaho,2021-01-14,149301,12193,591,3237,1572,90
North America,US,Idaho,2021-01-15,149778,11851,578,3251,1581,87
North America,US,Idaho,2021-01-16,150233,11512,565,3265,1590,85
North America,US,Idaho,2021-01-17,150666,11174,553,3278,1598,82
North America,US,Idaho,2021-01-18,151078,10837,540,3290,1606,80
North America,US,Idaho,2021-01-19,151469,10502,527,3302,1614,77
North America,US,Idaho,2021-01-20,151840,10170,514,3313,1622,75
North America,US,Idaho,2021-01-21,152193,9843,501,3324,1629,72
North America,US,Idaho,2021-01-22,152528,9520,488,3334,1637,70
North America,US,Idaho,2021-01-23,152847,9203,475,3343,1643,67
North America,US,Idaho,2021-01-24,153149,8890,463,3353,1650,65
North America,US,Idaho,2021-01-25,153433,8581,450,3361,1657,63
North America,US,Idaho,2021-01-26,153700,8275,438,3369,1663,61
North America,US,Idaho,2021-01-27,153953,7976,425,3377,1669,58
North America,US,Idaho,2021-01-28,154192,7683,413,3384,1675,56
North America,US,Idaho,2021-01-29,154418,7397,401,3391,1680,54
North America,US,Idaho,2021-01-30,154631,7118,389,3397,1686,52
North America,US,Idaho,2021-01-31,154832,6845,377,3403,1691,50
North America,US,Idaho,2021-02-01,155021,6578,366,3409,1696,48
North America,US,Idaho,2021-02-02,155196,6316,354,3414,1701,46
North America,US,Idaho,2021-02-03,155361,6060,343,3419,1705,44
North America,US,Idaho,2021-02-04,155515,5812,332,3424,1710,42
North America,US,Idaho,2021-02-05,155661,5572,321,3428,1714,41
North America,US,Idaho,2021-02-06,155798,5339,311,3432,1718,39
North America,US,Idaho,2021-02-07,155926,5113,301,3436,1722,37
North America,US,Idaho,2021-02-08,156045,4893,290,3439,1726,36
North America,US,Idaho,2021-02-09,156155,4679,281,3443,1730,34
North America,US,Idaho,2021-02-10,156258,4472,271,3446,1733,32
North America,US,Idaho,2021-02-11,156355,4272,261,3449,1737,31
North America,US,Idaho,2021-02-12,156444,4079,252,3451,1740,30
North America,US,Idaho,2021-02-13,156528,3893,243,3454,1743,28
North America,US,Idaho,2021-02-14,156606,3714,235,3456,1746,27
North America,US,Idaho,2021-02-15,156678,3540,226,3458,1749,26
North America,US,Idaho,2021-02-16,156745,3373,218,3460,1751,24
North America,US,Idaho,2021-02-17,156807,3212,210,3462,1754,23
North America,US,Idaho,2021-02-18,156864,3058,202,3464,1756,22
North America,US,Idaho,2021-02-19,156918,2909,194,3466,1759,21
North America,US,Idaho,2021-02-20,156967,2767,187,3467,1761,20
North America,US,Idaho,2021-02-21,157013,2630,180,3468,1763,19
North America,US,Idaho,2021-02-22,157055,2499,173,3470,1765,18
North America,US,Idaho,2021-02-23,157093,2373,166,3471,1767,17
North America,US,Idaho,2021-02-24,157129,2252,160,3472,1769,16
North America,US,Idaho,2021-02-25,157162,2137,154,3473,1770,15
North America,US,Idaho,2021-02-26,157192,2027,148,3474,1772,15
North America,US,Idaho,2021-02-27,157220,1922,142,3475,1774,14
North America,US,Idaho,2021-02-28,157246,1821,136,3475,1775,13
North America,US,Idaho,2021-03-01,157269,1725,131,3476,1777,12
North America,US,Idaho,2021-03-02,157291,1634,125,3477,1778,12
North America,US,Idaho,2021-03-03,157310,1546,120,3477,1779,11
North America,US,Idaho,2021-03-04,157328,1463,115,3478,1781,10
North America,US,Idaho,2021-03-05,157345,1384,111,3478,1782,10
North America,US,Idaho,2021-03-06,157360,1309,106,3479,1783,9
North America,US,Idaho,2021-03-07,157374,1237,102,3479,1784,9
North America,US,Idaho,2021-03-08,157387,1169,97,3480,1785,8
North America,US,Idaho,2021-03-09,157398,1104,93,3480,1786,8
North America,US,Idaho,2021-03-10,157409,1042,89,3480,1787,7
North America,US,Idaho,2021-03-11,157418,984,86,3481,1788,7
North America,US,Idaho,2021-03-12,157427,928,82,3481,1789,7
North America,US,Idaho,2021-03-13,157435,876,79,3481,1789,6
North America,US,Idaho,2021-03-14,157442,826,75,3481,1790,6
North America,US,Idaho,2021-03-15,157449,779,72,3482,1791,5
North America,US,Idaho,2021-03-16,157455,734,69,3482,1791,5
North America,US,Idaho,2021-03-17,157460,692,66,3482,1792,5
North America,US,Idaho,2021-03-18,157465,652,63,3482,1793,5
North America,US,Idaho,2021-03-19,157469,614,60,3482,1793,4
North America,US,Idaho,2021-03-20,157473,578,58,3482,1794,4
North America,US,Idaho,2021-03-21,157477,544,55,3482,1794,4
North America,US,Idaho,2021-03-22,157480,512,53,3482,1795,4
North America,US,Idaho,2021-03-23,157483,482,51,3483,1795,3
North America,US,Idaho,2021-03-24,157486,453,48,3483,1796,3
North America,US,Idaho,2021-03-25,157488,427,46,3483,1796,3
North America,US,Idaho,2021-03-26,157490,401,44,3483,1796,3
North America,US,Idaho,2021-03-27,157492,377,42,3483,1797,3
North America,US,Idaho,2021-03-28,157494,355,40,3483,1797,2
North America,US,Idaho,2021-03-29,157496,333,39,3483,1797,2
North America,US,Idaho,2021-03-30,157497,313,37,3483,1798,2
North America,US,Idaho,2021-03-31,157498,294,35,3483,1798,2
North America,US,Idaho,2021-04-01,157500,277,34,3483,1798,2
North America,US,Idaho,2021-04-02,157501,260,32,3483,1799,2
North America,US,Idaho,2021-04-03,157501,244,31,3483,1799,2
North America,US,Idaho,2021-04-04,157502,229,29,3483,1799,2
North America,US,Idaho,2021-04-05,157503,215,28,3483,1799,1
North America,US,Idaho,2021-04-06,157504,202,27,3483,1800,1
North America,US,Idaho,2021-04-07,157504,190,26,3483,1800,1
North America,US,Idaho,2021-04-08,157505,178,25,3483,1800,1
North America,US,Idaho,2021-04-09,157505,167,23,3483,1800,1
North America,US,Idaho,2021-04-10,157506,157,22,3483,1800,1
North America,US,Idaho,2021-04-11,157506,148,21,3483,1800,1
North America,US,Idaho,2021-04-12,157506,138,20,3483,1801,1
North America,US,Idaho,2021-04-13,157507,130,20,3483,1801,1
North America,US,Idaho,2021-04-14,157507,122,19,3483,1801,1
North America,US,Idaho,2021-04-15,157507,114,18,3483,1801,1
North America,US,Idaho,2021-04-16,157507,107,17,3483,1801,1
North America,US,Idaho,2021-04-17,157508,101,16,3483,1801,1
North America,US,Idaho,2021-04-18,157508,95,16,3483,1801,1
North America,US,Idaho,2021-04-19,157508,89,15,3483,1801,1
North America,US,Idaho,2021-04-20,157508,83,14,3483,1802,1
North America,US,Idaho,2021-04-21,157508,78,14,3483,1802,0
North America,US,Idaho,2021-04-22,157508,73,13,3483,1802,0
North America,US,Idaho,2021-04-23,157508,69,12,3483,1802,0
North America,US,Idaho,2021-04-24,157509,65,12,3483,1802,0
North America,US,Idaho,2021-04-25,157509,61,11,3483,1802,0
North America,US,Idaho,2021-04-26,157509,57,11,3483,1802,0
North America,US,Idaho,2021-04-27,157509,53,10,3483,1802,0
North America,US,Idaho,2021-04-28,157509,50,10,3483,1802,0
North America,US,Idaho,2021-04-29,157509,47,9,3483,1802,0
North America,US,Idaho,2021-04-30,157509,44,9,3483,1802,0
North America,US,Idaho,2021-05-01,157509,41,9,3483,1802,0
North America,US,Idaho,2021-05-02,157509,39,8,3483,1802,0
North America,US,Idaho,2021-05-03,157509,36,8,3483,1802,0
North America,US,Idaho,2021-05-04,157509,34,7,3483,1802,0
North America,US,Idaho,2021-05-05,157509,32,7,3483,1802,0
North America,US,Idaho,2021-05-06,157509,30,7,3483,1803,0
North America,US,Idaho,2021-05-07,157509,28,6,3483,1803,0
North America,US,Idaho,2021-05-08,157509,27,6,3483,1803,0
North America,US,Idaho,2021-05-09,157509,25,6,3483,1803,0
North America,US,Idaho,2021-05-10,157509,23,6,3483,1803,0
North America,US,Idaho,2021-05-11,157509,22,5,3483,1803,0
North America,US,Idaho,2021-05-12,157509,21,5,3483,1803,0
North America,US,Idaho,2021-05-13,157509,19,5,3483,1803,0
North America,US,Idaho,2021-05-14,157509,18,5,3483,1803,0
North America,US,Idaho,2021-05-15,157509,17,4,3483,1803,0
North America,US,Idaho,2021-05-16,157509,16,4,3483,1803,0
North America,US,Idaho,2021-05-17,157509,15,4,3483,1803,0
North America,US,Idaho,2021-05-18,157509,14,4,3483,1803,0
North America,US,Idaho,2021-05-19,157509,13,4,3483,1803,0
North America,US,Idaho,2021-05-20,157509,13,4,3483,1803,0
North America,US,Idaho,2021-05-21,157509,12,3,3483,1803,0
North America,US,Idaho,2021-05-22,157509,11,3,3483,1803,0
North America,US,Idaho,2021-05-23,157509,10,3,3483,1803,0
North America,US,Idaho,2021-05-24,157509,10,3,3483,1803,0
North America,US,Idaho,2021-05-25,157509,9,3,3483,1803,0
North America,US,Idaho,2021-05-26,157509,9,3,3483,1803,0
North America,US,Idaho,2021-05-27,157509,8,3,3483,1803,0
North America,US,Idaho,2021-05-28,157509,8,2,3483,1803,0
North America,US,Idaho,2021-05-29,157509,7,2,3483,1803,0
North America,US,Idaho,2021-05-30,157509,7,2,3483,1803,0
North America,US,Idaho,2021-05-31,157509,6,2,3483,1803,0
North America,US,Idaho,2021-06-01,157509,6,2,3483,1803,0
North America,US,Idaho,2021-06-02,157509,6,2,3483,1803,0
North America,US,Idaho,2021-06-03,157509,5,2,3483,1803,0
North America,US,Idaho,2021-06-04,157509,5,2,3483,1803,0
North America,US,Idaho,2021-06-05,157509,5,2,3483,1803,0
North America,US,Idaho,2021-06-06,157509,4,2,3483,1803,0
North America,US,Idaho,2021-06-07,157509,4,2,3483,1803,0
North America,US,Idaho,2021-06-08,157509,4,1,3483,1803,0
North America,US,Idaho,2021-06-09,157509,4,1,3483,1803,0
North America,US,Idaho,2021-06-10,157509,3,1,3483,1803,0
North America,US,Idaho,2021-06-11,157509,3,1,3483,1803,0
North America,US,Idaho,2021-06-12,157509,3,1,3483,1803,0
North America,US,Idaho,2021-06-13,157509,3,1,3483,1803,0
North America,US,Idaho,2021-06-14,157509,3,1,3483,1803,0
North America,US,Idaho,2021-06-15,157509,3,1,3483,1803,0
North America,US,Idaho,2021-06-16,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-17,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-18,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-19,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-20,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-21,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-22,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-23,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-24,157509,2,1,3483,1803,0
North America,US,Idaho,2021-06-25,157509,1,1,3483,1803,0
North America,US,Idaho,2021-06-26,157509,1,1,3483,1803,0
North America,US,Idaho,2021-06-27,157509,1,1,3483,1803,0
North America,US,Idaho,2021-06-28,157509,1,1,3483,1803,0
North America,US,Idaho,2021-06-29,157509,1,1,3483,1803,0
North America,US,Idaho,2021-06-30,157509,1,1,3483,1803,0
North America,US,Idaho,2021-07-01,157509,1,1,3483,1803,0
North America,US,Idaho,2021-07-02,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-03,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-04,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-05,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-06,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-07,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-08,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-09,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-10,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-11,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-12,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-13,157509,1,0,3483,1803,0
North America,US,Idaho,2021-07-14,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-15,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-16,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-17,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-18,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-19,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-20,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-21,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-22,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-23,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-24,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-25,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-26,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-27,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-28,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-29,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-30,157509,0,0,3483,1803,0
North America,US,Idaho,2021-07-31,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-01,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-02,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-03,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-04,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-05,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-06,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-07,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-08,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-09,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-10,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-11,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-12,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-13,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-14,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-15,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-16,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-17,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-18,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-19,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-20,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-21,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-22,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-23,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-24,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-25,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-26,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-27,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-28,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-29,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-30,157509,0,0,3483,1803,0
North America,US,Idaho,2021-08-31,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-01,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-02,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-03,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-04,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-05,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-06,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-07,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-08,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-09,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-10,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-11,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-12,157509,0,0,3483,1803,0
North America,US,Idaho,2021-09-13,157509,0,0,3483,1803,0
