region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Europe', 'San Marino', 'None')",False,2060.6205680012004,1158.6757785109012,0.85
"('Africa', 'Sao Tome and Principe', 'None')",True,2796.920404487884,3054.0743054025174,0.5625
"('Asia', 'Saudi Arabia', 'None')",False,903.1862042991405,863.4070677397376,0.21829465731246628
"('Africa', 'Senegal', 'None')",True,3335.7557950130736,4110.284102836598,1.5032051282051282
"('Europe', 'Serbia', 'None')",True,3726.367813194402,4175.204211534631,0.9590665646518746
"('Africa', 'Seychelles', 'None')",False,9292.871919262761,7866.927390054009,1.9575551782682512
"('Africa', 'Sierra Leone', 'None')",True,3551.863154557546,3960.2434075983733,1.9375
"('Asia', 'Singapore', 'None')",False,10283.57410091423,8262.004604746773,0.9934036939313984
"('Europe', 'Slovakia', 'None')",True,3831.977188238852,4160.333681470411,0.8126410835214447
"('Europe', 'Slovenia', 'None')",True,3873.9802083621953,4052.1084934290216,1.2602739726027397
"('Africa', 'Somalia', 'None')",False,6270.672657408846,6371.610554671399,1.0238095238095237
"('Africa', 'South Africa', 'None')",True,2394.336393701262,2633.248325646444,1.3875520173692781
"('Africa', 'South Sudan', 'None')",False,6349.478327347548,2910.9432090542396,7.1
"('Europe', 'Spain', 'None')",False,6637.897142768188,4692.676105783576,1.5496426006361366
"('Asia', 'Sri Lanka', 'None')",True,2064.0687434763217,2851.1404636679827,2.0621189024390243
"('Africa', 'Sudan', 'None')",False,9195.048478083841,9355.350400331508,64.6
"('South America', 'Suriname', 'None')",False,1873.8161275226275,1800.8459069365244,0.863013698630137
"('Europe', 'Sweden', 'None')",False,8560.77181512749,8507.981411542725,2.8469301934398654
"('Europe', 'Switzerland', 'None')",True,4772.26578751576,4877.281811151299,1.0274361400189216
"('Asia', 'Tajikistan', 'None')",False,4317.341039027276,2561.421893828564,0.9871134020618557
"('Africa', 'Tanzania', 'None')",False,998.4571184571184,149.4106090373281,14.8
"('Asia', 'Thailand', 'None')",False,1793.1453477380396,1441.0480914424143,16.624787775891342
"('Africa', 'Togo', 'None')",True,3373.0148883141883,3543.090736300428,0.788961038961039
"('South America', 'Trinidad and Tobago', 'None')",False,1942.3580503744938,1947.5072260556135,0.843010752688172
"('Africa', 'Tunisia', 'None')",True,2051.1469674282785,2319.8497102967153,0.9854153455928979
"('Asia', 'Turkey', 'None')",True,1427.0512185641685,1625.3522888839716,0.8772066500682676
"('North America', 'US', 'Alabama')",True,4849.845120166218,5771.947969722725,1.4741064916119622
"('North America', 'US', 'Alaska')",False,7200.2591260216195,6568.383846587824,0.8564658090724442
"('North America', 'US', 'Arizona')",True,2326.8189470852694,2665.2227363695856,0.8446483180428135
"('North America', 'US', 'Arkansas')",False,6366.795980884441,3168.3923556748705,0.9971830985915493
"('North America', 'US', 'California')",True,2316.3124585947257,2977.2276562942925,0.886396607521482
"('North America', 'US', 'Colorado')",True,1812.819872081111,1997.8282069739623,0.26601520086862107
"('North America', 'US', 'Connecticut')",False,6849.846486935376,6956.142750046308,0.9911037891268534
"('North America', 'US', 'Delaware')",True,3080.4217106031174,4272.133571049744,1.4293478260869565
"('North America', 'US', 'District of Columbia')",True,3934.822762831282,4170.894312854353,0.46938775510204084
"('North America', 'US', 'Florida')",False,7345.430675076087,7375.461023833086,0.8883060504657683
"('North America', 'US', 'Georgia')",True,2668.9498702759556,3766.4417362866775,0.5394002789400278
"('North America', 'US', 'Hawaii')",False,2050.6480374024914,2043.6665059032903,0.8544303797468354
"('North America', 'US', 'Idaho')",True,4628.215434928961,5248.915431829743,1.004106776180698
"('North America', 'US', 'Illinois')",True,4290.824884119224,5127.02551549623,2.4529582929194955
"('North America', 'US', 'Indiana')",True,3774.4933710879977,3897.206636614944,1.1399014778325123
"('North America', 'US', 'Iowa')",True,4243.4693159380495,4365.324454609232,0.95
"('North America', 'US', 'Kansas')",True,8004.660032376685,8321.671831684705,0.9970077797725913
"('North America', 'US', 'Kentucky')",True,4369.715672726413,6461.937133536636,2.82836495031617
"('North America', 'US', 'Louisiana')",False,7115.09735436616,5009.560940723583,0.9981952716116225
"('North America', 'US', 'Maine')",False,3851.627067540316,3820.1128756065177,0.9531459170013387
"('North America', 'US', 'Maryland')",True,2213.915205363067,4337.667990861052,0.6778846153846154
"('North America', 'US', 'Massachusetts')",True,2693.6671506789157,4528.963843249192,1.0196078431372548
"('North America', 'US', 'Michigan')",True,5481.962185117201,5773.980211981897,0.6148812545834038
"('North America', 'US', 'Minnesota')",True,2611.9647816085258,4494.44647427226,0.7490062464508802
"('North America', 'US', 'Mississippi')",False,7324.815088424204,4724.689359125703,0.9979600163198694
"('North America', 'US', 'Missouri')",False,3133.2215972316158,1973.2920484451993,0.8735681557846506
"('North America', 'US', 'Montana')",True,4328.319879896954,4607.7150704552005,1.0888252148997135
"('North America', 'US', 'Nebraska')",True,4931.742492918824,5037.3860185156955,0.8104838709677419
"('North America', 'US', 'Nevada')",False,4667.177536461458,4509.952194255152,0.8692052980132451
"('North America', 'US', 'New Hampshire')",False,5243.08254082103,5129.936454451043,0.9842271293375394
"('North America', 'US', 'New Jersey')",True,1821.8390425838402,2059.15363232652,0.9135698198198198
"('North America', 'US', 'New Mexico')",True,4923.448283879154,5959.278598581774,0.7325962325962326
"('North America', 'US', 'New York')",True,1130.4165996102925,4098.2617711038365,0.4060128429655575
"('North America', 'US', 'North Carolina')",True,5831.859373572259,6332.401662057389,2.9104403760514597
"('North America', 'US', 'North Dakota')",True,3675.188518318372,4139.310297922292,0.9426229508196722
"('North America', 'US', 'Ohio')",True,3074.396031212308,3414.4039199771223,0.8546530392684238
"('North America', 'US', 'Oklahoma')",False,7627.125201011344,7683.146365530325,1.5852585258525853
"('North America', 'US', 'Oregon')",True,2661.392508075621,3783.893199947826,0.9742673338098642
